player_id,Player,Rank,Year Drafted,Age,Team,MP RS,OWS RS,DWS RS,WS RS,WS/48 RS,season_year,MP PO,OWS PO,DWS PO,WS PO,WS/48 PO,Impact,Year Started,franchise_id,teams_played_for,salary,allocated_salary,MP_Total,MP_RS_Cost,MP_TOT_Cost,WS_RS_Cost,WS_TOT_Cost,Impact_Cost,Rookie Contract Year
jonespo01,Popeye Jones,41,1992,29,Denver Nuggets,330,0.3,0.2,0.6,0.082,2000,0.0,0.0,0.0,0.0,0.0,0.6,1994,8,1,2531250.0,2531250.0,330.0,7670.454545454545,7670.454545454545,4218750.0,4218750.0,4218750.0,9
jonespo01,Popeye Jones,41,1992,30,Washington Wizards,638,0.8,0.5,1.2,0.094,2001,0.0,0.0,0.0,0.0,0.0,1.2,1994,30,1,2812500.0,2812500.0,638.0,4408.307210031348,4408.307210031348,2343750.0,2343750.0,2343750.0,10
jonespo01,Popeye Jones,41,1992,31,Washington Wizards,1920,2.4,1.9,4.3,0.107,2002,0.0,0.0,0.0,0.0,0.0,4.3,1994,30,1,1500000.0,1500000.0,1920.0,781.25,781.25,348837.2093023256,348837.2093023256,348837.2093023256,11
jonesso01,Solomon Jones,33,2006,22,Atlanta Hawks,666,1.0,0.7,1.6,0.117,2007,0.0,0.0,0.0,0.0,0.0,1.6,2007,1,1,675000.0,675000.0,666.0,1013.5135135135135,1013.5135135135135,421875.0,421875.0,421875.0,2
jonesso01,Solomon Jones,33,2006,24,Atlanta Hawks,675,1.2,0.7,1.9,0.138,2009,77.0,0.1,0.0,0.2,0.098,2.7,2007,1,1,797581.0,797581.0,752.0,1181.6014814814814,1060.6130319148936,419779.47368421056,379800.47619047615,295400.37037037034,4
jonesso01,Solomon Jones,33,2006,25,Indiana Pacers,675,0.0,0.8,0.8,0.058,2010,0.0,0.0,0.0,0.0,0.0,0.8,2007,12,1,1620000.0,1620000.0,675.0,2400.0,2400.0,2025000.0,2025000.0,2025000.0,5
jonesso01,Solomon Jones,33,2006,26,Indiana Pacers,528,-0.2,0.6,0.5,0.042,2011,0.0,0.0,0.0,0.0,0.0,0.5,2007,12,1,1500000.0,1500000.0,528.0,2840.909090909091,2840.909090909091,3000000.0,3000000.0,3000000.0,6
jonesso01,Solomon Jones,33,2006,27,New Orleans Hornets,196,0.1,0.2,0.2,0.059,2012,0.0,0.0,0.0,0.0,0.0,0.2,2007,4,2,160119.0,35582.0,196.0,181.5408163265306,181.5408163265306,177910.0,177910.0,177910.0,7
jonesso01,Solomon Jones,33,2006,27,New Orleans Hornets,196,0.1,0.2,0.2,0.059,2012,0.0,0.0,0.0,0.0,0.0,0.2,2007,4,2,280234.0,53373.0,196.0,272.3112244897959,272.3112244897959,266865.0,266865.0,266865.0,7
joneste01,Terrence Jones,18,2012,21,Houston Rockets,276,0.3,0.4,0.7,0.128,2013,35.0,0.0,0.0,0.0,-0.015,0.7,2013,11,1,1485000.0,1485000.0,311.0,5380.434782608696,4774.91961414791,2121428.5714285714,2121428.5714285714,2121428.5714285714,2
joneste01,Terrence Jones,18,2012,22,Houston Rockets,2078,4.6,2.7,7.3,0.169,2014,138.0,0.3,0.1,0.4,0.14,8.9,2013,11,1,1551840.0,1551840.0,2216.0,746.7949951876805,700.2888086642599,212580.82191780824,201537.66233766233,174364.04494382022,3
joneste01,Terrence Jones,18,2012,23,Houston Rockets,889,1.7,1.3,3.0,0.16,2015,401.0,0.2,0.1,0.3,0.037,4.2,2013,11,1,1618680.0,1618680.0,1290.0,1820.7874015748032,1254.7906976744187,539560.0,490509.09090909094,385400.0,4
joneste01,Terrence Jones,18,2012,24,Houston Rockets,1044,0.8,0.7,1.5,0.068,2016,0.0,0.0,0.0,0.0,0.0,1.5,2013,11,1,2489530.0,2489530.0,1044.0,2384.607279693487,2384.607279693487,1659686.6666666667,1659686.6666666667,1659686.6666666667,5
joneste01,Terrence Jones,18,2012,25,New Orleans Pelicans,1264,0.5,1.8,2.3,0.088,2017,0.0,0.0,0.0,0.0,0.0,2.3,2013,4,2,1050961.0,233546.88888888888,1264.0,184.76810829817157,184.76810829817157,101542.12560386474,101542.12560386474,101542.12560386474,6
joneste01,Terrence Jones,18,2012,25,New Orleans Pelicans,1264,0.5,1.8,2.3,0.088,2017,0.0,0.0,0.0,0.0,0.0,2.3,2013,4,2,236457.0,350320.3333333333,1264.0,277.15216244725735,277.15216244725735,152313.18840579712,152313.18840579712,152313.18840579712,6
jonestr01,Tre Jones,41,2020,21,San Antonio Spurs,269,0.2,0.1,0.4,0.066,2021,0.0,0.0,0.0,0.0,0.0,0.4,2021,27,1,898310.0,898310.0,269.0,3339.442379182156,3339.442379182156,2245775.0,2245775.0,2245775.0,2
jonestr01,Tre Jones,41,2020,22,San Antonio Spurs,1148,1.9,0.9,2.9,0.121,2022,0.0,0.0,0.0,0.0,0.0,2.9,2021,27,1,1517981.0,1517981.0,1148.0,1322.2831010452962,1322.2831010452962,523441.7241379311,523441.7241379311,523441.7241379311,3
jonestr01,Tre Jones,41,2020,23,San Antonio Spurs,1984,2.6,0.8,3.4,0.082,2023,0.0,0.0,0.0,0.0,0.0,3.4,2021,27,1,1782621.0,1782621.0,1984.0,898.4984879032259,898.4984879032259,524300.2941176471,524300.2941176471,524300.2941176471,4
jonesty01,Tyus Jones,24,2015,19,Minnesota Timberwolves,573,0.0,0.3,0.3,0.027,2016,0.0,0.0,0.0,0.0,0.0,0.3,2016,18,1,1282080.0,1282080.0,573.0,2237.4869109947645,2237.4869109947645,4273600.0,4273600.0,4273600.0,2
jonesty01,Tyus Jones,24,2015,20,Minnesota Timberwolves,774,1.0,0.6,1.5,0.096,2017,0.0,0.0,0.0,0.0,0.0,1.5,2016,18,1,1339680.0,1339680.0,774.0,1730.8527131782946,1730.8527131782946,893120.0,893120.0,893120.0,3
jonesty01,Tyus Jones,24,2015,21,Minnesota Timberwolves,1467,2.3,1.2,3.6,0.117,2018,55.0,0.0,0.0,0.0,-0.021,3.6,2016,18,1,1471382.0,1471382.0,1522.0,1002.9870483980914,966.7424441524311,408717.2222222222,408717.2222222222,408717.2222222222,4
jonesty01,Tyus Jones,24,2015,22,Minnesota Timberwolves,1560,2.1,0.9,3.0,0.091,2019,0.0,0.0,0.0,0.0,0.0,3.0,2016,18,1,2444053.0,2444053.0,1560.0,1566.700641025641,1566.700641025641,814684.3333333334,814684.3333333334,814684.3333333334,5
jonesty01,Tyus Jones,24,2015,23,Memphis Grizzlies,1232,1.9,1.1,3.0,0.117,2020,0.0,0.0,0.0,0.0,0.0,3.0,2016,15,1,8400000.0,8400000.0,1232.0,6818.181818181818,6818.181818181818,2800000.0,2800000.0,2800000.0,6
jonesty01,Tyus Jones,24,2015,24,Memphis Grizzlies,1222,1.5,1.3,2.8,0.11,2021,47.0,0.0,0.0,0.0,-0.011,2.8,2016,15,1,7965100.0,7965100.0,1269.0,6518.085106382979,6276.674546887313,2844678.571428572,2844678.571428572,2844678.571428572,7
jonesty01,Tyus Jones,24,2015,25,Memphis Grizzlies,1549,3.4,1.6,5.1,0.158,2022,262.0,0.4,0.4,0.7,0.134,7.8999999999999995,2016,15,1,7600000.0,7600000.0,1811.0,4906.391220142027,4196.5764770844835,1490196.0784313728,1310344.8275862068,962025.3164556962,8
jonesty01,Tyus Jones,24,2015,26,Memphis Grizzlies,1940,3.4,2.3,5.7,0.141,2023,78.0,-0.1,0.1,0.0,-0.017,5.7,2016,15,1,15000000.0,15000000.0,2018.0,7731.958762886598,7433.102081268583,2631578.947368421,2631578.947368421,2631578.947368421,9
jordade01,DeAndre Jordan,35,2008,20,Los Angeles Clippers,771,0.4,0.9,1.3,0.079,2009,0.0,0.0,0.0,0.0,0.0,1.3,2009,13,1,550000.0,550000.0,771.0,713.3592736705577,713.3592736705577,423076.92307692306,423076.92307692306,423076.92307692306,2
jordade01,DeAndre Jordan,35,2008,21,Los Angeles Clippers,1137,0.2,1.2,1.5,0.061,2010,0.0,0.0,0.0,0.0,0.0,1.5,2009,13,1,736420.0,736420.0,1137.0,647.6868953386104,647.6868953386104,490946.6666666667,490946.6666666667,490946.6666666667,3
jordade01,DeAndre Jordan,35,2008,22,Los Angeles Clippers,2047,2.6,2.6,5.2,0.122,2011,0.0,0.0,0.0,0.0,0.0,5.2,2009,13,1,854389.0,854389.0,2047.0,417.3859306301905,417.3859306301905,164305.5769230769,164305.5769230769,164305.5769230769,4
jordade01,DeAndre Jordan,35,2008,23,Los Angeles Clippers,1798,3.2,2.4,5.6,0.15,2012,249.0,0.1,0.3,0.4,0.071,7.199999999999999,2009,13,1,10079404.0,10079404.0,2047.0,5605.89766407119,4923.988275525158,1799893.5714285716,1679900.6666666667,1399917.2222222222,5
jordade01,DeAndre Jordan,35,2008,24,Los Angeles Clippers,2010,3.0,3.2,6.2,0.148,2013,144.0,-0.1,0.0,-0.1,-0.038,5.8,2009,13,1,10532977.0,10532977.0,2154.0,5240.287064676617,4889.961467038069,1698867.2580645161,1726717.5409836064,1816030.5172413795,6
jordade01,DeAndre Jordan,35,2008,25,Los Angeles Clippers,2870,5.3,5.8,11.1,0.186,2014,442.0,0.5,0.7,1.2,0.13,15.899999999999999,2009,13,1,10986550.0,10986550.0,3312.0,3828.0662020905925,3317.1950483091787,989779.2792792793,893215.4471544717,690977.9874213837,7
jordade01,DeAndre Jordan,35,2008,26,Los Angeles Clippers,2820,7.4,5.4,12.8,0.217,2015,482.0,1.2,0.8,1.9,0.192,20.4,2009,13,1,11440124.0,11440124.0,3302.0,4056.781560283688,3464.604482132041,893759.6875,778239.7278911564,560790.3921568628,8
jordade01,DeAndre Jordan,35,2008,27,Los Angeles Clippers,2598,6.0,5.5,11.5,0.213,2016,198.0,0.4,0.5,1.0,0.231,15.5,2009,13,1,19500000.0,19500000.0,2796.0,7505.773672055428,6974.248927038627,1695652.1739130435,1560000.0,1258064.5161290322,9
jordade01,DeAndre Jordan,35,2008,28,Los Angeles Clippers,2570,7.2,4.6,11.8,0.221,2017,264.0,0.3,0.4,0.7,0.128,14.600000000000001,2009,13,1,21165675.0,21165675.0,2834.0,8235.671206225681,7468.480945659845,1793701.2711864405,1693254.0,1449703.7671232875,10
jordade01,DeAndre Jordan,35,2008,29,Los Angeles Clippers,2424,6.0,3.4,9.4,0.186,2018,0.0,0.0,0.0,0.0,0.0,9.4,2009,13,1,22642350.0,22642350.0,2424.0,9340.903465346535,9340.903465346535,2408760.638297872,2408760.638297872,2408760.638297872,11
jordade01,DeAndre Jordan,35,2008,30,Dallas Mavericks,1554,2.7,2.5,5.3,0.162,2019,0.0,0.0,0.0,0.0,0.0,5.3,2009,7,2,22897200.0,15264800.0,1554.0,9822.908622908622,9822.908622908622,2880150.9433962265,2880150.9433962265,2880150.9433962265,12
jordade01,DeAndre Jordan,35,2008,30,New York Knicks,493,1.3,0.6,1.9,0.181,2019,0.0,0.0,0.0,0.0,0.0,1.9,2009,20,2,22897200.0,7632400.0,493.0,15481.541582150101,15481.541582150101,4017052.6315789474,4017052.6315789474,4017052.6315789474,12
jordade01,DeAndre Jordan,35,2008,31,Brooklyn Nets,1234,3.0,2.2,5.2,0.2,2020,0.0,0.0,0.0,0.0,0.0,5.2,2009,19,1,9881598.0,9881598.0,1234.0,8007.777957860616,8007.777957860616,1900307.3076923075,1900307.3076923075,1900307.3076923075,13
jordade01,DeAndre Jordan,35,2008,32,Brooklyn Nets,1246,2.4,1.5,3.9,0.152,2021,0.0,0.0,0.0,0.0,0.0,3.9,2009,19,1,10375678.0,10375678.0,1246.0,8327.189406099518,8327.189406099518,2660430.2564102565,2660430.2564102565,2660430.2564102565,14
jordade01,DeAndre Jordan,35,2008,33,Los Angeles Lakers,408,0.7,0.6,1.3,0.153,2022,0.0,0.0,0.0,0.0,0.0,1.3,2009,14,2,7875533.0,1050071.0666666667,408.0,2573.7035947712416,2573.7035947712416,807746.9743589744,807746.9743589744,807746.9743589744,15
jordade01,DeAndre Jordan,35,2008,33,Los Angeles Lakers,408,0.7,0.6,1.3,0.153,2022,0.0,0.0,0.0,0.0,0.0,1.3,2009,14,2,2641691.0,1050071.0666666667,408.0,2573.7035947712416,2573.7035947712416,807746.9743589744,807746.9743589744,807746.9743589744,15
jordade01,DeAndre Jordan,35,2008,33,Los Angeles Lakers,408,0.7,0.6,1.3,0.153,2022,0.0,0.0,0.0,0.0,0.0,1.3,2009,14,2,592103.0,1050071.0666666667,408.0,2573.7035947712416,2573.7035947712416,807746.9743589744,807746.9743589744,807746.9743589744,15
jordade01,DeAndre Jordan,35,2008,33,Philadelphia 76ers,214,0.3,0.3,0.6,0.131,2022,31.0,0.1,0.0,0.1,0.136,1.0,2009,23,2,7875533.0,1050071.0666666667,245.0,4906.8741433021805,4286.004353741497,1750118.4444444445,1500101.5238095238,1050071.0666666667,15
jordade01,DeAndre Jordan,35,2008,33,Philadelphia 76ers,214,0.3,0.3,0.6,0.131,2022,31.0,0.1,0.0,0.1,0.136,1.0,2009,23,2,2641691.0,1050071.0666666667,245.0,4906.8741433021805,4286.004353741497,1750118.4444444445,1500101.5238095238,1050071.0666666667,15
jordade01,DeAndre Jordan,35,2008,33,Philadelphia 76ers,214,0.3,0.3,0.6,0.131,2022,31.0,0.1,0.0,0.1,0.136,1.0,2009,23,2,592103.0,2625177.6666666665,245.0,12267.18535825545,10715.01088435374,4375296.111111111,3750253.8095238097,2625177.6666666665,15
jordade01,DeAndre Jordan,35,2008,34,Denver Nuggets,586,0.5,0.9,1.4,0.112,2023,6.0,0.0,0.0,0.0,-0.211,1.4,2009,8,1,1836090.0,1224060.0,592.0,2088.839590443686,2067.6689189189187,874328.5714285715,874328.5714285715,874328.5714285715,16
jordade01,DeAndre Jordan,35,2008,34,Denver Nuggets,586,0.5,0.9,1.4,0.112,2023,6.0,0.0,0.0,0.0,-0.211,1.4,2009,8,1,7827907.0,612030.0,592.0,1044.419795221843,1033.8344594594594,437164.28571428574,437164.28571428574,437164.28571428574,16
jordaje01,Jerome Jordan,44,2010,25,New York Knicks,108,0.3,0.1,0.5,0.211,2012,4.0,0.0,0.0,0.0,0.245,0.5,2012,20,1,473604.0,473604.0,112.0,4385.222222222223,4228.607142857143,947208.0,947208.0,947208.0,3
jordaje01,Jerome Jordan,44,2010,28,Brooklyn Nets,383,0.9,0.3,1.2,0.156,2015,5.0,-0.1,0.0,-0.1,-0.605,0.7999999999999999,2012,19,1,915243.0,915243.0,388.0,2389.668407310705,2358.8737113402062,762702.5,832039.090909091,1144053.75,6
jordami01,Michael Jordan,3,1984,22,Chicago Bulls,451,1.0,0.5,1.5,0.16,1986,135.0,0.4,0.0,0.5,0.161,3.5,1985,5,1,630000.0,630000.0,586.0,1396.8957871396897,1075.0853242320818,420000.0,315000.0,180000.0,3
jordami01,Michael Jordan,3,1984,23,Chicago Bulls,3281,11.9,5.0,16.9,0.247,1987,128.0,0.3,0.1,0.4,0.165,18.5,1985,5,1,737500.0,737500.0,3409.0,224.77903078329777,216.33910237606335,43639.05325443787,42630.05780346822,39864.86486486487,4
jordami01,Michael Jordan,3,1984,24,Chicago Bulls,3311,15.2,6.1,21.2,0.308,1988,427.0,1.3,0.8,2.1,0.234,29.6,1985,5,1,845000.0,845000.0,3738.0,255.20990637269708,226.05671482075977,39858.49056603774,36266.09442060086,28547.297297297297,5
jordami01,Michael Jordan,3,1984,25,Chicago Bulls,3255,14.6,5.2,19.8,0.292,1989,718.0,2.8,1.2,4.0,0.27,35.8,1985,5,1,2000000.0,2000000.0,3973.0,614.4393241167435,503.3979360684621,101010.101010101,84033.61344537814,55865.9217877095,6
jordami01,Michael Jordan,3,1984,26,Chicago Bulls,3197,14.7,4.3,19.0,0.285,1990,674.0,2.7,1.3,4.0,0.284,35.0,1985,5,1,2500000.0,2500000.0,3871.0,781.9831091648421,645.827951433738,131578.94736842104,108695.65217391304,71428.57142857143,7
jordami01,Michael Jordan,3,1984,27,Chicago Bulls,3034,14.9,5.4,20.3,0.321,1991,689.0,3.2,1.5,4.8,0.333,39.5,1985,5,1,2500000.0,2500000.0,3723.0,823.9947264337508,671.5014773032501,123152.70935960591,99601.593625498,63291.13924050633,8
jordami01,Michael Jordan,3,1984,28,Chicago Bulls,3102,12.1,5.6,17.7,0.274,1992,920.0,2.4,1.7,4.1,0.216,34.099999999999994,1985,5,1,3250000.0,3250000.0,4022.0,1047.7111540941328,808.0556936847339,183615.81920903956,149082.56880733947,95307.91788856307,9
jordami01,Michael Jordan,3,1984,29,Chicago Bulls,3067,12.0,5.2,17.2,0.27,1993,783.0,3.3,1.1,4.4,0.27,34.8,1985,5,1,4000000.0,4000000.0,3850.0,1304.2060645582003,1038.9610389610389,232558.13953488372,185185.18518518517,114942.5287356322,10
jordami01,Michael Jordan,3,1984,31,Chicago Bulls,668,1.2,1.1,2.3,0.167,1995,420.0,0.7,0.6,1.3,0.15,7.5,1985,5,1,3850000.0,3850000.0,1088.0,5763.473053892216,3538.6029411764707,1673913.043478261,1069444.4444444445,513333.3333333333,12
jordami01,Michael Jordan,3,1984,32,Chicago Bulls,3090,14.2,6.2,20.4,0.317,1996,733.0,3.4,1.3,4.7,0.306,39.2,1985,5,1,3850000.0,3850000.0,3823.0,1245.9546925566342,1007.0625163484175,188725.49019607843,153386.45418326693,98214.28571428571,13
jordami01,Michael Jordan,3,1984,33,Chicago Bulls,3106,13.3,5.0,18.3,0.283,1997,804.0,2.5,1.5,3.9,0.235,33.9,1985,5,1,30140000.0,30140000.0,3910.0,9703.799098518995,7708.439897698209,1646994.5355191256,1357657.6576576577,889085.5457227139,14
jordami01,Michael Jordan,3,1984,34,Chicago Bulls,3181,10.4,5.4,15.8,0.238,1998,872.0,3.6,1.2,4.8,0.265,35.0,1985,5,1,33140000.0,33140000.0,4053.0,10418.10751336058,8176.659264742167,2097468.35443038,1608737.8640776698,946857.1428571428,15
jordami01,Michael Jordan,3,1984,38,Washington Wizards,2093,1.2,2.1,3.3,0.075,2002,0.0,0.0,0.0,0.0,0.0,3.3,1985,30,1,1000000.0,1000000.0,2093.0,477.78308647873865,477.78308647873865,303030.30303030304,303030.30303030304,303030.30303030304,19
jordami01,Michael Jordan,3,1984,39,Washington Wizards,3031,2.9,3.4,6.2,0.099,2003,0.0,0.0,0.0,0.0,0.0,6.2,1985,30,1,1030000.0,1030000.0,3031.0,339.8218409765754,339.8218409765754,166129.03225806452,166129.03225806452,166129.03225806452,20
jordare01,Reggie Jordan,0,0,29,Minnesota Timberwolves,31,0.1,0.0,0.1,0.205,1997,0.0,0.0,0.0,0.0,0.0,0.1,1994,18,2,247500.0,165000.0,31.0,5322.580645161291,5322.580645161291,1650000.0,1650000.0,1650000.0,1998
jordare01,Reggie Jordan,0,0,29,Portland Trail Blazers,99,0.1,0.2,0.2,0.114,1997,0.0,0.0,0.0,0.0,0.0,0.2,1994,25,2,247500.0,82500.0,99.0,833.3333333333334,833.3333333333334,412500.0,412500.0,412500.0,1998
jordare01,Reggie Jordan,0,0,30,Minnesota Timberwolves,487,0.6,0.5,1.2,0.114,1998,29.0,0.1,0.0,0.2,0.271,2.0,1994,18,1,272250.0,272250.0,516.0,559.034907597536,527.6162790697674,226875.0,194464.28571428574,136125.0,1999
josepco01,Cory Joseph,29,2011,21,San Antonio Spurs,388,0.4,0.5,0.9,0.113,2013,192.0,0.1,0.2,0.4,0.088,2.5,2012,27,1,1105560.0,1105560.0,580.0,2849.381443298969,1906.1379310344828,1228400.0,850430.7692307692,442224.0,3
josepco01,Cory Joseph,29,2011,22,San Antonio Spurs,936,1.6,1.3,2.9,0.148,2014,87.0,0.2,0.1,0.3,0.159,4.1,2012,27,1,1120920.0,1120920.0,1023.0,1197.5641025641025,1095.7184750733138,386524.1379310345,350287.50000000006,273395.1219512195,4
josepco01,Cory Joseph,29,2011,23,San Antonio Spurs,1444,2.7,1.8,4.5,0.149,2015,22.0,0.0,0.0,0.1,0.122,4.9,2012,27,1,2023261.0,2023261.0,1466.0,1401.1502770083102,1380.1234652114597,449613.55555555556,439839.347826087,412910.40816326527,5
josepco01,Cory Joseph,29,2011,24,Toronto Raptors,2046,1.8,1.7,3.5,0.082,2016,452.0,0.4,0.3,0.8,0.082,6.7,2012,28,1,7000000.0,7000000.0,2498.0,3421.3098729227763,2802.2417934347477,2000000.0,1627906.9767441861,1044776.1194029851,6
josepco01,Cory Joseph,29,2011,25,Toronto Raptors,2003,1.7,1.7,3.4,0.082,2017,212.0,0.0,0.2,0.2,0.035,4.2,2012,28,1,7330000.0,7330000.0,2215.0,3659.510733899151,3309.255079006772,2155882.3529411764,2036111.111111111,1745238.0952380951,7
josepco01,Cory Joseph,29,2011,26,Indiana Pacers,2210,1.2,2.0,3.1,0.068,2018,143.0,0.1,0.3,0.4,0.125,4.7,2012,12,1,7630000.0,7630000.0,2353.0,3452.4886877828053,3242.668933276668,2461290.322580645,2180000.0,1623404.2553191488,8
josepco01,Cory Joseph,29,2011,27,Indiana Pacers,2063,0.5,2.9,3.5,0.081,2019,85.0,0.1,0.1,0.3,0.149,4.7,2012,12,1,7945000.0,7945000.0,2148.0,3851.1875908870575,3698.7895716945995,2270000.0,2090789.4736842106,1690425.5319148935,9
josepco01,Cory Joseph,29,2011,28,Sacramento Kings,1759,1.2,1.1,2.3,0.062,2020,0.0,0.0,0.0,0.0,0.0,2.3,2012,26,1,12000000.0,12000000.0,1759.0,6822.0579874928935,6822.0579874928935,5217391.304347826,5217391.304347826,5217391.304347826,10
josepco01,Cory Joseph,29,2011,29,Detroit Pistons,502,0.8,0.5,1.4,0.13,2021,0.0,0.0,0.0,0.0,0.0,1.4,2012,9,2,12600000.0,8400000.0,502.0,16733.067729083665,16733.067729083665,6000000.0,6000000.0,6000000.0,11
josepco01,Cory Joseph,29,2011,29,Sacramento Kings,944,0.4,0.3,0.7,0.037,2021,0.0,0.0,0.0,0.0,0.0,0.7,2012,26,2,12600000.0,4200000.0,944.0,4449.152542372882,4449.152542372882,6000000.0,6000000.0,6000000.0,11
josepco01,Cory Joseph,29,2011,30,Detroit Pistons,1600,1.7,0.8,2.5,0.075,2022,0.0,0.0,0.0,0.0,0.0,2.5,2012,9,1,7310000.0,7310000.0,1600.0,4568.75,4568.75,2924000.0,2924000.0,2924000.0,12
josepco01,Cory Joseph,29,2011,31,Detroit Pistons,1227,1.5,0.3,1.8,0.07,2023,0.0,0.0,0.0,0.0,0.0,1.8,2012,9,1,5155500.0,5155500.0,1227.0,4201.711491442543,4201.711491442543,2864166.6666666665,2864166.6666666665,2864166.6666666665,13
jovicni01,Nikola Jović,27,2022,19,Miami Heat,204,0.0,0.2,0.2,0.053,2023,10.0,0.0,0.0,0.0,0.004,0.2,2023,16,1,2239920.0,2239920.0,214.0,10980.0,10466.915887850468,11199600.0,11199600.0,11199600.0,2
kabenmf01,Mfiondu Kabengele,27,2019,22,Los Angeles Clippers,64,0.1,0.1,0.2,0.173,2020,0.0,0.0,0.0,0.0,0.0,0.2,2020,13,1,1977000.0,1977000.0,64.0,30890.625,30890.625,9885000.0,9885000.0,9885000.0,2
kabenmf01,Mfiondu Kabengele,27,2019,23,Cleveland Cavaliers,186,0.1,0.2,0.3,0.078,2021,0.0,0.0,0.0,0.0,0.0,0.3,2020,6,2,356473.0,79216.22222222222,186.0,425.89366786140977,425.89366786140977,264054.0740740741,264054.0740740741,264054.0740740741,3
kabenmf01,Mfiondu Kabengele,27,2019,23,Cleveland Cavaliers,186,0.1,0.2,0.3,0.078,2021,0.0,0.0,0.0,0.0,0.0,0.3,2020,6,2,2075880.0,79216.22222222222,186.0,425.89366786140977,425.89366786140977,264054.0740740741,264054.0740740741,264054.0740740741,3
kamanch01,Chris Kaman,6,2003,22,Los Angeles Clippers,1632,0.2,1.9,2.1,0.061,2005,0.0,0.0,0.0,0.0,0.0,2.1,2004,13,1,2574240.0,2574240.0,1632.0,1577.3529411764705,1577.3529411764705,1225828.5714285714,1225828.5714285714,1225828.5714285714,3
kamanch01,Chris Kaman,6,2003,23,Los Angeles Clippers,2560,1.8,4.3,6.1,0.114,2006,324.0,0.0,0.4,0.4,0.06,7.699999999999999,2004,13,1,2753760.0,2753760.0,2884.0,1075.6875,954.8404993065187,451436.0655737705,423655.3846153846,357631.16883116885,4
kamanch01,Chris Kaman,6,2003,24,Los Angeles Clippers,2176,-0.3,3.2,2.9,0.063,2007,0.0,0.0,0.0,0.0,0.0,2.9,2004,13,1,3491768.0,3491768.0,2176.0,1604.672794117647,1604.672794117647,1204057.9310344828,1204057.9310344828,1204057.9310344828,5
kamanch01,Chris Kaman,6,2003,25,Los Angeles Clippers,2083,0.4,3.2,3.6,0.083,2008,0.0,0.0,0.0,0.0,0.0,3.6,2004,13,1,8600000.0,8600000.0,2083.0,4128.660585693711,4128.660585693711,2388888.888888889,2388888.888888889,2388888.888888889,6
kamanch01,Chris Kaman,6,2003,26,Los Angeles Clippers,921,-0.3,0.8,0.6,0.03,2009,0.0,0.0,0.0,0.0,0.0,0.6,2004,13,1,9500000.0,9500000.0,921.0,10314.87513572204,10314.87513572204,15833333.333333334,15833333.333333334,15833333.333333334,7
kamanch01,Chris Kaman,6,2003,27,Los Angeles Clippers,2608,0.0,2.4,2.4,0.044,2010,0.0,0.0,0.0,0.0,0.0,2.4,2004,13,1,10400000.0,10400000.0,2608.0,3987.730061349693,3987.730061349693,4333333.333333334,4333333.333333334,4333333.333333334,8
kamanch01,Chris Kaman,6,2003,28,Los Angeles Clippers,838,-0.2,1.1,0.8,0.047,2011,0.0,0.0,0.0,0.0,0.0,0.8,2004,13,1,11800000.0,11800000.0,838.0,14081.145584725537,14081.145584725537,14750000.0,14750000.0,14750000.0,9
kamanch01,Chris Kaman,6,2003,29,New Orleans Hornets,1372,-1.2,1.9,0.7,0.024,2012,0.0,0.0,0.0,0.0,0.0,0.7,2004,4,1,14030000.0,14030000.0,1372.0,10225.94752186589,10225.94752186589,20042857.142857146,20042857.142857146,20042857.142857146,10
kamanch01,Chris Kaman,6,2003,30,Dallas Mavericks,1363,0.0,1.6,1.6,0.058,2013,0.0,0.0,0.0,0.0,0.0,1.6,2004,7,1,8000000.0,8000000.0,1363.0,5869.40572267058,5869.40572267058,5000000.0,5000000.0,5000000.0,11
kamanch01,Chris Kaman,6,2003,31,Los Angeles Lakers,736,-0.2,0.7,0.5,0.036,2014,0.0,0.0,0.0,0.0,0.0,0.5,2004,14,1,3183000.0,3183000.0,736.0,4324.728260869565,4324.728260869565,6366000.0,6366000.0,6366000.0,12
kamanch01,Chris Kaman,6,2003,32,Portland Trail Blazers,1398,1.1,2.2,3.3,0.112,2015,37.0,0.0,0.0,0.0,0.056,3.3,2004,25,1,4800000.0,4800000.0,1435.0,3433.4763948497853,3344.9477351916375,1454545.4545454546,1454545.4545454546,1454545.4545454546,13
kaminfr01,Frank Kaminsky,9,2015,22,Charlotte Hornets,1708,1.2,2.1,3.3,0.093,2016,190.0,0.0,0.2,0.2,0.048,4.1,2016,3,1,2612500.0,2612500.0,1898.0,1529.5667447306791,1376.4488935721813,791666.6666666667,746428.5714285715,637195.1219512195,2
kaminfr01,Frank Kaminsky,9,2015,23,Charlotte Hornets,1954,0.4,1.9,2.3,0.056,2017,0.0,0.0,0.0,0.0,0.0,2.3,2016,3,1,2730000.0,2730000.0,1954.0,1397.1340839303991,1397.1340839303991,1186956.5217391306,1186956.5217391306,1186956.5217391306,3
kaminfr01,Frank Kaminsky,9,2015,24,Charlotte Hornets,1835,2.3,1.3,3.6,0.094,2018,0.0,0.0,0.0,0.0,0.0,3.6,2016,3,1,2847600.0,2847600.0,1835.0,1551.8256130790191,1551.8256130790191,791000.0,791000.0,791000.0,4
