franchise_id,season_year,home_games,home_wins,home_attendance_total,avg_home_attendance,away_games,away_wins,away_attendance_total,avg_away_attendance,total_games,total_wins,Pct,total_attendance,attendance_avg,Team_Revenue,Ticket_Price,Operating_Income,LAFR,LAFA
27,2011,41,36,750879,18314.121951219513,41,25,712972,17389.560975609755,82,61.0,0.7439024390243902,1463851,17851.841463414636,139.0,39.8,14.0,0.0351010101010101,0.03427057855411448
27,2012,33,28,607095,18396.81818181818,33,22,560696,16990.78787878788,66,50.0,0.7575757575757576,1167791,17693.803030303032,135.0,33.4,15.0,0.03676470588235294,0.03449468282613724
27,2013,41,35,755700,18431.70731707317,41,23,708920,17290.731707317074,82,58.0,0.7073170731707317,1464620,17861.219512195123,167.0,42.3,39.0,0.03665496049165935,0.034529662542800536
27,2014,41,32,755031,18415.39024390244,41,30,721842,17605.90243902439,82,62.0,0.7560975609756098,1476873,18010.646341463416,172.0,41.5,41.0,0.03592314118629908,0.03418991942332895
27,2015,41,33,762855,18606.219512195123,41,22,736866,17972.341463414636,82,55.0,0.6707317073170732,1499721,18289.280487804877,170.0,45.0,32.0,0.032818532818532815,0.03373926181004635
27,2016,41,40,756445,18449.878048780487,41,27,735470,17938.29268292683,82,67.0,0.8170731707317073,1491915,18194.085365853658,187.0,41.6,18.0,0.031878622570746674,0.03338139308982723
27,2017,41,31,755347,18423.09756097561,41,30,743388,18131.414634146342,82,61.0,0.7439024390243902,1498735,18277.256097560974,259.0,49.1,59.0,0.03515200868621064,0.03336345854842694
27,2018,41,33,754562,18403.951219512193,41,14,755528,18427.51219512195,82,47.0,0.573170731707317,1510090,18415.731707317074,262.0,56.6,53.0,0.03272136880229799,0.03309703248185986
27,2019,41,32,750616,18307.70731707317,41,16,712647,17381.634146341465,82,48.0,0.5853658536585366,1463263,17844.670731707316,285.0,56.3,66.0,0.03253796095444685,0.03318280702173193
27,2020,34,19,550515,18350.5,37,13,580417,17588.39393939394,71,32.0,0.4507042253521127,1130932,15928.61971830986,255.0,41.3,63.0,0.03221323900960081,0.030957388947821605
27,2021,36,14,61053,3391.8333333333335,36,19,62652,3297.4736842105262,72,33.0,0.4583333333333333,123705,1718.125,205.0,2.37,39.0,0.0320012488292226,0.04074032306389544
28,2011,41,16,680255,16591.585365853658,41,6,691090,16855.853658536584,82,22.0,0.2682926829268293,1371345,16723.719512195123,134.0,42.1,7.0,0.03383838383838384,0.031047255835266595
28,2012,33,13,555584,16835.878787878788,33,10,552167,16732.333333333332,66,23.0,0.3484848484848485,1107751,16784.10606060606,121.0,31.7,19.0,0.0329520697167756,0.031567866418396845
28,2013,41,21,743936,18144.780487804877,41,13,668870,16313.90243902439,82,34.0,0.4146341463414634,1412806,17229.341463414636,149.0,40.9,29.0,0.03270412642669008,0.033992138458966335
28,2014,41,26,748339,18252.170731707316,41,22,684820,16702.926829268294,82,48.0,0.5853658536585366,1433159,17477.548780487807,151.0,43.4,18.0,0.03153717627401838,0.03388688691104678
28,2015,41,27,809824,19751.80487804878,41,22,718430,17522.682926829268,82,49.0,0.5975609756097561,1528254,18637.243902439026,163.0,43.7,23.0,0.031467181467181464,0.03581658894030841
28,2016,41,32,812863,19825.926829268294,41,24,703668,17162.634146341465,82,56.0,0.6829268292682927,1516531,18494.280487804877,193.0,43.9,46.0,0.032901466075690416,0.035871080291595865
28,2017,41,28,813050,19830.48780487805,41,23,734953,17925.682926829268,82,51.0,0.6219512195121951,1548003,18878.085365853658,250.0,52.9,51.0,0.03393051031487514,0.03591218337108445
28,2018,41,34,813431,19839.780487804877,41,25,724603,17673.243902439026,82,59.0,0.7195121951219512,1538034,18756.51219512195,275.0,52.9,76.0,0.03434494817035094,0.035679178422385105
28,2019,41,32,812822,19824.926829268294,41,26,747839,18239.975609756097,82,58.0,0.7073170731707317,1560661,19032.451219512193,334.0,63.4,79.0,0.0381322068729307,0.03593277463978678
28,2020,36,26,612669,19763.516129032258,36,27,569250,17789.0625,72,53.0,0.7361111111111112,1181919,16415.541666666668,264.0,53.2,79.0,0.03335017685699848,0.03445252632402916
28,2021,36,16,15035,1879.375,36,11,44270,2459.4444444444443,72,27.0,0.375,59305,823.6805555555555,194.0,1.62,2.0,0.030284108648142367,0.010032770826424056
29,2011,41,21,799982,19511.756097560974,41,18,710583,17331.29268292683,82,39.0,0.47560975609756095,1510565,18421.524390243903,120.0,32.8,-16.0,0.030303030303030304,0.03651166962037507
29,2012,33,25,637124,19306.78787878788,33,11,558871,16935.484848484848,66,36.0,0.5454545454545454,1195995,18121.136363636364,111.0,26.8,12.0,0.03022875816993464,0.036200908096623866
29,2013,41,30,763915,18632.073170731706,41,13,687533,16769.09756097561,82,43.0,0.524390243902439,1451448,17700.585365853658,131.0,33.7,18.0,0.02875329236172081,0.034905024694168944
29,2014,41,16,745203,18175.682926829268,41,9,709135,17295.975609756097,82,25.0,0.3048780487804878,1454338,17735.829268292684,142.0,33.5,33.0,0.029657477025898077,0.03374488004336643
29,2015,41,21,772059,18830.70731707317,41,17,702545,17135.243902439026,82,38.0,0.4634146341463415,1474604,17982.975609756097,146.0,33.2,28.0,0.028185328185328186,0.034146332833634926
29,2016,41,24,791489,19304.60975609756,41,16,712518,17378.48780487805,82,40.0,0.4878048780487805,1504007,18341.548780487807,164.0,34.0,36.0,0.027957722468462325,0.03492786049914305
29,2017,41,29,806142,19662.0,41,22,705701,17212.219512195123,82,51.0,0.6219512195121951,1511843,18437.10975609756,221.0,35.5,61.0,0.02999457111834962,0.03560705900883434
29,2018,41,28,734806,17922.09756097561,41,20,717311,17495.39024390244,82,48.0,0.5853658536585366,1452117,17708.743902439026,243.0,32.3,59.0,0.030348445110528286,0.03223048344584742
29,2019,41,29,750546,18306.0,41,21,718204,17517.170731707316,82,50.0,0.6097560975609756,1468750,17911.585365853658,258.0,42.0,63.0,0.029455417285078205,0.033179712501375955
29,2020,35,23,567486,18306.0,37,21,569625,17261.363636363636,72,44.0,0.6111111111111112,1137111,15793.208333333334,226.0,35.8,42.0,0.02854977261243052,0.031911727790239125
29,2021,36,31,137776,5102.814814814815,36,21,38418,3201.5,72,52.0,0.7222222222222222,176194,2447.1388888888887,262.0,5.33,96.0,0.04089915704027474,0.09193714887804462
30,2011,41,20,688466,16791.853658536584,41,3,704905,17192.80487804878,82,23.0,0.2804878048780488,1393371,16992.329268292684,109.0,23.4,-3.0,0.027525252525252526,0.03142201091632204
30,2012,33,11,552038,16728.424242424244,33,9,539928,16361.454545454546,66,20.0,0.30303030303030304,1091966,16544.939393939392,102.0,18.8,2.0,0.027777777777777776,0.03136638535645187
30,2013,41,22,670070,16343.170731707318,41,7,663949,16193.878048780487,82,29.0,0.35365853658536583,1334019,16268.524390243903,122.0,23.5,7.0,0.026777875329236173,0.030617031864568423
30,2014,41,22,698068,17026.048780487807,41,22,704878,17192.146341463416,82,44.0,0.5365853658536586,1402946,17109.09756097561,143.0,23.0,10.0,0.029866332497911444,0.03161047516195281
30,2015,41,29,747796,18238.926829268294,41,17,748386,18253.317073170732,82,46.0,0.5609756097560976,1496182,18246.121951219513,146.0,26.2,3.0,0.028185328185328186,0.03307323806556347
30,2016,41,22,725426,17693.317073170732,41,19,729274,17787.170731707316,82,41.0,0.5,1454700,17740.243902439026,155.0,34.8,7.0,0.02642345721104671,0.03201254613829295
30,2017,41,30,697107,17002.60975609756,41,19,735927,17949.439024390245,82,49.0,0.5975609756097561,1433034,17476.024390243903,222.0,55.1,21.0,0.03013029315960912,0.030791014591066437
30,2018,41,23,739302,18031.756097560974,41,20,724971,17682.219512195123,82,43.0,0.524390243902439,1464273,17856.98780487805,255.0,56.8,34.0,0.03184713375796178,0.03242768958402883
30,2019,41,22,716996,17487.70731707317,41,10,717896,17509.658536585364,82,32.0,0.3902439024390244,1434892,17498.682926829268,269.0,60.9,55.0,0.030711268409635804,0.03169655310219035
30,2020,36,16,532702,16646.9375,36,9,562813,17587.90625,72,25.0,0.3472222222222222,1095515,15215.486111111111,231.0,42.6,39.0,0.029181404749873675,0.029955701492752177
30,2021,36,19,21331,3047.285714285714,36,15,48219,2836.4117647058824,72,34.0,0.4722222222222222,69550,965.9722222222222,213.0,0.0,15.0,0.033250078051826414,0.014234056168836152
