Show Name,Season,Href,Google Docs
masters of illusion,season 13,https://tvseriesfinale.com/tv-show/masters-of-illusion-season-13-ratings/,https://docs.google.com/spreadsheets/d/1VOF9EearmNFEo8w6vHiQipNNQVkvI529Yr3CG1qfSnQ/pubhtml/sheet?headers=false&gid=1109912111&range=A1%3Ah100
match game,season one,https://tvseriesfinale.com/tv-show/match-game-season-one-ratings/,https://docs.google.com/spreadsheets/d/1fDDhVVuLxhWiZYf0rhHouQreu36bCgk6gBcUzJONvaw/pubhtml/sheet?headers=false&gid=386961520&range=A1%3Ah30
match game,season two,https://tvseriesfinale.com/tv-show/match-game-season-two-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=11928656&range=A1%3Ah100
match game,season three,https://tvseriesfinale.com/tv-show/match-game-season-three-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=632796358&range=A1%3Ah100
match game,season four,https://tvseriesfinale.com/tv-show/match-game-season-four-ratings/,https://docs.google.com/spreadsheets/d/1Z54g0izrymDxV0QDkwOGE9auYHrCu-FTYNpPDykzPJ8/pubhtml/sheet?headers=false&gid=223286085&range=A1%3Ah100
mayans mc,season one,https://tvseriesfinale.com/tv-show/mayans-mc-season-one-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1636950953&range=A1%3AG97&output=html&rm=minimal
mayans mc,season two,https://tvseriesfinale.com/tv-show/mayans-mc-season-two-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=468353343&range=A1%3AG97&output=html&rm=minimal
mayans mc,season three,https://tvseriesfinale.com/tv-show/mayans-mc-season-three-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=213754902&range=A1%3AG97&output=html&rm=minimal
mayans mc,season four,https://tvseriesfinale.com/tv-show/mayans-mc-season-four-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1009577357&range=A1%3AG97&output=html&rm=minimal
mayans mc,season five,https://tvseriesfinale.com/tv-show/mayans-mc-season-five-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=368932384&range=A1%3AG97&output=html&rm=minimal
mayor,season one,https://tvseriesfinale.com/tv-show/mayor-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=1270308014&range=A1%3Ah100
mcmafia,season one,https://tvseriesfinale.com/tv-show/mcmafia-season-one-ratings/,https://docs.google.com/spreadsheets/d/13J-oeB6b8gpR4AGlw7PZS-4FvjvPKN5_0JFfGwsDXG4/pubhtml/sheet?headers=false&gid=1368564502&range=A1%3AG23&output=html&rm=minimal
me myself i,season one,https://tvseriesfinale.com/tv-show/me-myself-i-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3vh7mmYQQq1m3g7KQMsmlr1cEvnVRX6aVWRwp6JU7F2hy06mf_irW7uwbTdww_G47LBmS64qNTLkG/pubhtml/sheet?headers=false&gid=221441701&range=A1%3Ah100
mental samurai,season one,https://tvseriesfinale.com/tv-show/mental-samurai-season-one-ratings/,https://docs.google.com/spreadsheets/d/1n4PyBtJrphtdfhiPq884nmoV8wIMKHVrgbvYhJ-DV80/pubhtml/sheet?headers=false&gid=153576448&range=A1%3Ah100
mental samurai,season two,https://tvseriesfinale.com/tv-show/mental-samurai-season-two-ratings/,https://docs.google.com/spreadsheets/d/1um1vJjK_QbewPMm0sO1CczrrgO2FDmtjdN74LteZN7g/pubhtml/sheet?headers=false&gid=1126666243&range=A1%3Ah100
the mick,season one,https://tvseriesfinale.com/tv-show/the-mick-season-one-ratings/,
mick,season two,https://tvseriesfinale.com/tv-show/mick-season-two-ratings/,https://docs.google.com/spreadsheets/d/1ftMGnLJFFncsXKJ6saeTkxhdfa23cittfFA2Z2rVogM/pubhtml/sheet?headers=false&gid=1628450607&range=A1%3Ah100
middle,season eight,https://tvseriesfinale.com/tv-show/middle-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=2103035179&range=A1%3Ah100
middle,season nine,https://tvseriesfinale.com/tv-show/middle-season-nine-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=1978259622&range=A1%3Ah100
midnight texas,season one,https://tvseriesfinale.com/tv-show/midnight-texas-season-one-ratings/,https://docs.google.com/spreadsheets/d/1EJ3FkRtr5NpRjuRFfdwm30sttYn4sLEgjJ8Wcl6XObU/pubhtml/sheet?headers=false&gid=393857420&range=A1%3Ah100
million dollar mile,season one,https://tvseriesfinale.com/tv-show/million-dollar-mile-season-one-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=419293137&range=A1%3Ah100
a million little things,season one,https://tvseriesfinale.com/tv-show/a-million-little-things-season-one-ratings/,https://docs.google.com/spreadsheets/d/1Z54g0izrymDxV0QDkwOGE9auYHrCu-FTYNpPDykzPJ8/pubhtml/sheet?headers=false&gid=246955286&range=A1%3Ah100
a million little things,season two,https://tvseriesfinale.com/tv-show/a-million-little-things-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTrXdDjlQ_DsAe7hNjPK48UpmMYmbZE2_I1S3x0frJJbOh448s7NI2vSBYNr_z6DgMwoksah-NZBkKB/pubhtml/sheet?headers=false&gid=316266011&range=A1%3Ah100
a million little things,season three,https://tvseriesfinale.com/tv-show/a-million-little-things-season-three-ratings/,https://docs.google.com/spreadsheets/d/1NS9t3Pv-5_wq_fCkMbQDlf0scWZ_TYTsLp38Z8jaw_M/pubhtml/sheet?headers=false&gid=185548015&range=A1%3Ah100
a million little things,season four,https://tvseriesfinale.com/tv-show/a-million-little-things-season-four-ratings/,https://docs.google.com/spreadsheets/d/1UHVhAstyDVbA_72wuwSMX7TAPuO4Z_5sX1xbcmNjr2s/pubhtml/sheet?headers=false&gid=998435836&range=A1%3Ah100
a million little things,season five,https://tvseriesfinale.com/tv-show/a-million-little-things-season-five-ratings/,https://docs.google.com/spreadsheets/d/1yWN1t7MlPk9jroVeTgGH5-U5sp5XVcZJclGsrnyl5bI/pubhtml/sheet?headers=false&gid=669133468&range=A1%3Ah100
minx,season two,https://tvseriesfinale.com/tv-show/minx-season-two-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=1966639549&range=A1%3AG100&output=html&rm=minimal
miracle workers,season one,https://tvseriesfinale.com/tv-show/miracle-workers-season-one-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=1228657970&range=A1%3AG100
miracle workers,season three,https://tvseriesfinale.com/tv-show/miracle-workers-season-three-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=1089546800&range=A1%3AG100
missing,season two,https://tvseriesfinale.com/tv-show/missing-season-two-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=1910028530&range=A1%3AG100&output=html&rm=minimal
mist,season one,https://tvseriesfinale.com/tv-show/mist-season-one-ratings/,https://docs.google.com/spreadsheets/d/1TVuPPYWjLX0S3WrKO5AogtfcZ95_B1EHvknn6U1utU8/pubhtml/sheet?headers=false&gid=729613821&range=A1%3AG46
mistresses,season four,https://tvseriesfinale.com/tv-show/mistresses-season-four-ratings/,https://docs.google.com/spreadsheets/d/1fDDhVVuLxhWiZYf0rhHouQreu36bCgk6gBcUzJONvaw/pubhtml/sheet?headers=false&gid=454939345&range=A1%3Ah30
mixed ish,season one,https://tvseriesfinale.com/tv-show/mixed-ish-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTrXdDjlQ_DsAe7hNjPK48UpmMYmbZE2_I1S3x0frJJbOh448s7NI2vSBYNr_z6DgMwoksah-NZBkKB/pubhtml/sheet?headers=false&gid=542804742&range=A1%3Ah100
modern family,season nine,https://tvseriesfinale.com/tv-show/modern-family-season-nine-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=1122682887&range=A1%3Ah100
modern family,season 10,https://tvseriesfinale.com/tv-show/modern-family-season-10-ratings/,https://docs.google.com/spreadsheets/d/1Z54g0izrymDxV0QDkwOGE9auYHrCu-FTYNpPDykzPJ8/pubhtml/sheet?headers=false&gid=1122682887&range=A1%3Ah100
modern family,season 11,https://tvseriesfinale.com/tv-show/modern-family-season-11-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTrXdDjlQ_DsAe7hNjPK48UpmMYmbZE2_I1S3x0frJJbOh448s7NI2vSBYNr_z6DgMwoksah-NZBkKB/pubhtml/sheet?headers=false&gid=696890927&range=A1%3Ah100
mom,season five,https://tvseriesfinale.com/tv-show/mom-season-five-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3vh7mmYQQq1m3g7KQMsmlr1cEvnVRX6aVWRwp6JU7F2hy06mf_irW7uwbTdww_G47LBmS64qNTLkG/pubhtml/sheet?headers=false&gid=1906226028&range=A1%3Ah100
mom,season five,https://tvseriesfinale.com/tv-show/mom-season-five-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3vh7mmYQQq1m3g7KQMsmlr1cEvnVRX6aVWRwp6JU7F2hy06mf_irW7uwbTdww_G47LBmS64qNTLkG/pubhtml/sheet?headers=false&gid=1906226028&range=A1%3Ah100
mom,season six,https://tvseriesfinale.com/tv-show/mom-season-six-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=1906226028&range=A1%3Ah100
mom,season seven,https://tvseriesfinale.com/tv-show/mom-season-seven-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT0r9Z1zIFp1HCpQK8PJDq8yeZzWrPf8e5BhFbpOvRROSxNyF6FMc5WC4jKRtnUWwnK66Gam6BNkEHI/pubhtml/sheet?headers=false&gid=1643427060&range=A1%3Ah100
mom,season eight,https://tvseriesfinale.com/tv-show/mom-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1dBByBwNRkBxn64JkURCCBbkdekn50VAxa3AfH7pZK04/pubhtml/sheet?headers=false&gid=985924877&range=A1%3Ah100
monarch,season one,https://tvseriesfinale.com/tv-show/monarch-season-one-ratings/,https://docs.google.com/spreadsheets/d/1bCcF_doylXV5Q45d8vITOJBvhw6a3YcB2aJApWPLCGw/pubhtml/sheet?headers=false&gid=1915236172&range=A1%3Ah100
the moodys,season one,https://tvseriesfinale.com/tv-show/the-moodys-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vRmoC8hQFbZMNtUzmwwjsO_0gIf7KnWMgEOC-2a4Bh_rCX1LCdAm6b-BWNfoIlttnPf2iy_4KQj0eFo/pubhtml/sheet?headers=false&gid=1184200377&range=A1%3Ah100
the moodys,season two,https://tvseriesfinale.com/tv-show/the-moodys-season-two-ratings/,https://docs.google.com/spreadsheets/d/1um1vJjK_QbewPMm0sO1CczrrgO2FDmtjdN74LteZN7g/pubhtml/sheet?headers=false&gid=252840593&range=A1%3Ah100
moonshine,season one,https://tvseriesfinale.com/tv-show/moonshine-season-one-ratings/,https://docs.google.com/spreadsheets/d/1qwTMXm7xEOvj2UJCK2EP9eCl3-calTWTXMXFx6_z1oA/pubhtml/sheet?headers=false&gid=2026718272&range=A1%3Ah100
mosaic,season one,https://tvseriesfinale.com/tv-show/mosaic-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1656747527&range=A1%3AG19&output=html&rm=minimal
motherland fort salem,season one,https://tvseriesfinale.com/tv-show/motherland-fort-salem-season-one-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=556893582&range=A1:G120
motherland fort salem,season two,https://tvseriesfinale.com/tv-show/motherland-fort-salem-season-two-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=2046146243&range=A1:G120
motherland fort salem,season three,https://tvseriesfinale.com/tv-show/motherland-fort-salem-season-three-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=1371900835&range=A1:G120
mr inbetween,season one,https://tvseriesfinale.com/tv-show/mr-inbetween-season-one-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1507127416&range=A1%3AG97&output=html&rm=minimal
mr inbetween,season two,https://tvseriesfinale.com/tv-show/mr-inbetween-season-two-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=2100956886&range=A1%3AG97&output=html&rm=minimal
mr inbetween,season three,https://tvseriesfinale.com/tv-show/mr-inbetween-season-three-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=821396000&range=A1%3AG97&output=html&rm=minimal
mr mayor,season one,https://tvseriesfinale.com/tv-show/mr-mayor-season-one-ratings/,https://docs.google.com/spreadsheets/d/10un34Z5y-n7KeT3gb_7cpWX7fhoO90wr1mlus7eRKcs/pubhtml/sheet?headers=false&gid=2055186754&range=A1%3Ah100
mr mayor,season two,https://tvseriesfinale.com/tv-show/mr-mayor-season-two-ratings/,https://docs.google.com/spreadsheets/d/1HyhsoErv-gaQ6jE5tzO_Ax6r5ouKVGm3nNLcv74jPYY/pubhtml/sheet?headers=false&gid=443567684&range=A1%3Ah100
mr robot,season two,https://tvseriesfinale.com/tv-show/mr-robot-season-two-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=911274974&range=A1:G120
mr robot,season three,https://tvseriesfinale.com/tv-show/mr-robot-season-three-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=212339092&range=A1:G120
mr robot,season four,https://tvseriesfinale.com/tv-show/mr-robot-season-four-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=856174156&range=A1:G120
mrs fletcher,season one,https://tvseriesfinale.com/tv-show/mrs-fletcher-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=2054282162&range=A1%3AG19&output=html&rm=minimal
murphy brown,season 11,https://tvseriesfinale.com/tv-show/murphy-brown-season-11-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=683468754&range=A1%3Ah100
my last days,season two,https://tvseriesfinale.com/tv-show/my-last-days-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vR_SBz9FDKyY15XKRCf_Vpm1tJXCnrieAa2957aRG1B9OPPcaQGfv4n1m4kjsCVCZGH29aYvTeDUaiS/pubhtml/sheet?headers=false&gid=1414346798&range=A1%3AH40
my last days,season three,https://tvseriesfinale.com/tv-show/my-last-days-season-three-ratings/,https://docs.google.com/spreadsheets/d/1T-eDbU4WnVnGczaTUc9X91683hE7PYpTtpap48tpnu0/pubhtml/sheet?headers=false&gid=1950349569&range=A1%3Ah100
mysteries decoded,season one,https://tvseriesfinale.com/tv-show/mysteries-decoded-season-one-ratings/,https://docs.google.com/spreadsheets/d/1T-eDbU4WnVnGczaTUc9X91683hE7PYpTtpap48tpnu0/pubhtml/sheet?headers=false&gid=1253132329&range=A1%3Ah100
mysteries decoded,season two,https://tvseriesfinale.com/tv-show/mysteries-decoded-season-two-ratings/,https://docs.google.com/spreadsheets/d/1MiOE1bCf6lKNJCpNpvXIAZYYbPo5_BfTqqGbsG9ENo8/pubhtml/sheet?headers=false&gid=1102057696&range=A1%3Ah100
the name of the rose,season one,https://tvseriesfinale.com/tv-show/the-name-of-the-rose-season-one-ratings/,https://docs.google.com/spreadsheets/d/1FcioGPpoDH008lrU_CVF-uOjW4XkWqKFqqlULma4Go8/pubhtml/sheet?headers=false&gid=1890719428&range=A1%3AG46
name that tune,season one,https://tvseriesfinale.com/tv-show/name-that-tune-season-one-ratings/,https://docs.google.com/spreadsheets/d/1um1vJjK_QbewPMm0sO1CczrrgO2FDmtjdN74LteZN7g/pubhtml/sheet?headers=false&gid=521822774&range=A1%3Ah100
name that tune,season two,https://tvseriesfinale.com/tv-show/name-that-tune-season-two-ratings/,https://docs.google.com/spreadsheets/d/1PlugKIBMoFJpsdg8AZIYiS56GA8u5BxmNnpQ5v0wx1Q/pubhtml/sheet?headers=false&gid=1870295132&range=A1%3Ah100
name that tune,season three,https://tvseriesfinale.com/tv-show/name-that-tune-season-three-ratings/,https://docs.google.com/spreadsheets/d/1bCcF_doylXV5Q45d8vITOJBvhw6a3YcB2aJApWPLCGw/pubhtml/sheet?headers=false&gid=1353891087&range=A1%3Ah100
nancy drew,season one,https://tvseriesfinale.com/tv-show/nancy-drew-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTaD6uAv0rMyqOLpklP9QmMHlz3gUaKkf5kYVM3nDXbIBys2LKIkvfed1zv-22RJpYtZtcw1rvPd5ws/pubhtml/sheet?headers=false&gid=1995194030&range=A1%3Ah100
nancy drew,season two,https://tvseriesfinale.com/tv-show/nancy-drew-season-two-ratings/,https://docs.google.com/spreadsheets/d/1UtKbmbo-TrCU00937XlBHCPgAR5Wx5fyu7YHrmiDjZQ/pubhtml/sheet?headers=false&gid=1869041270&range=A1%3Ah100
nancy drew,season three,https://tvseriesfinale.com/tv-show/nancy-drew-season-three-ratings/,https://docs.google.com/spreadsheets/d/1MiOE1bCf6lKNJCpNpvXIAZYYbPo5_BfTqqGbsG9ENo8/pubhtml/sheet?headers=false&gid=339551614&range=A1%3Ah100
nancy drew,season four,https://tvseriesfinale.com/tv-show/nancy-drew-season-four-ratings/,https://docs.google.com/spreadsheets/d/1qwTMXm7xEOvj2UJCK2EP9eCl3-calTWTXMXFx6_z1oA/pubhtml/sheet?headers=false&gid=1889096511&range=A1%3Ah100
naomi,season one,https://tvseriesfinale.com/tv-show/naomi-season-one-ratings/,https://docs.google.com/spreadsheets/d/1MiOE1bCf6lKNJCpNpvXIAZYYbPo5_BfTqqGbsG9ENo8/pubhtml/sheet?headers=false&gid=1129354228&range=A1%3Ah100
nashville,season five,https://tvseriesfinale.com/tv-show/nashville-season-five-ratings/,https://docs.google.com/spreadsheets/d/1DuzmjDYb1crm9EulmjPiKMaX-ZLFCcda_NPAWX07BcU/pubhtml/sheet?headers=false&gid=1122165128&range=A1%3Ag100
nashville,season six,https://tvseriesfinale.com/tv-show/nashville-season-six-ratings/,https://docs.google.com/spreadsheets/d/1DuzmjDYb1crm9EulmjPiKMaX-ZLFCcda_NPAWX07BcU/pubhtml/sheet?headers=false&gid=626260723&range=A1%3Ag100
ncis,season 15,https://tvseriesfinale.com/tv-show/ncis-season-15-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3vh7mmYQQq1m3g7KQMsmlr1cEvnVRX6aVWRwp6JU7F2hy06mf_irW7uwbTdww_G47LBmS64qNTLkG/pubhtml/sheet?headers=false&gid=1819217181&range=A1%3Ah100
ncis,season 16,https://tvseriesfinale.com/tv-show/ncis-season-16-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=1819217181&range=A1%3Ah100
ncis,season 17,https://tvseriesfinale.com/tv-show/ncis-season-17-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT0r9Z1zIFp1HCpQK8PJDq8yeZzWrPf8e5BhFbpOvRROSxNyF6FMc5WC4jKRtnUWwnK66Gam6BNkEHI/pubhtml/sheet?headers=false&gid=1139332551&range=A1%3Ah100
ncis,season 18,https://tvseriesfinale.com/tv-show/ncis-season-18-ratings/,https://docs.google.com/spreadsheets/d/1dBByBwNRkBxn64JkURCCBbkdekn50VAxa3AfH7pZK04/pubhtml/sheet?headers=false&gid=1307574468&range=A1%3Ah100
ncis,season 19,https://tvseriesfinale.com/tv-show/ncis-season-19-ratings/,https://docs.google.com/spreadsheets/d/1gPmjJd_L8Sp9Vp5qI5sfS69ztHiav5B4fFPrTOSmVMs/pubhtml/sheet?headers=false&gid=1049504924&range=A1%3Ah100
ncis,season 20,https://tvseriesfinale.com/tv-show/ncis-season-20-ratings/,https://docs.google.com/spreadsheets/d/1_sakYamJH4LVbbDwVcQ-b6tvhOWWTnOVbh4nIqrMlVM/pubhtml/sheet?headers=false&gid=2124798348&range=A1%3Ah100
ncis,season 21,https://tvseriesfinale.com/tv-show/ncis-season-21-ratings/,https://docs.google.com/spreadsheets/d/1Ii2QZoWwUROqd4TnVe05t4fNPdqfeER4kQIpqwyDIs4/pubhtml/sheet?headers=false&gid=1658030971&range=A1%3Ah100
ncis hawaii,season one,https://tvseriesfinale.com/tv-show/ncis-hawaii-season-one-ratings/,https://docs.google.com/spreadsheets/d/1gPmjJd_L8Sp9Vp5qI5sfS69ztHiav5B4fFPrTOSmVMs/pubhtml/sheet?headers=false&gid=2019728447&range=A1%3Ah100
ncis hawaii,season two,https://tvseriesfinale.com/tv-show/ncis-hawaii-season-two-ratings/,https://docs.google.com/spreadsheets/d/1_sakYamJH4LVbbDwVcQ-b6tvhOWWTnOVbh4nIqrMlVM/pubhtml/sheet?headers=false&gid=1203880001&range=A1%3Ah100
ncis hawaii,season three,https://tvseriesfinale.com/tv-show/ncis-hawaii-season-three-ratings/,https://docs.google.com/spreadsheets/d/1Ii2QZoWwUROqd4TnVe05t4fNPdqfeER4kQIpqwyDIs4/pubhtml/sheet?headers=false&gid=2068169932&range=A1%3Ah100
ncis los angeles,season nine,https://tvseriesfinale.com/tv-show/ncis-los-angeles-season-nine-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3vh7mmYQQq1m3g7KQMsmlr1cEvnVRX6aVWRwp6JU7F2hy06mf_irW7uwbTdww_G47LBmS64qNTLkG/pubhtml/sheet?headers=false&gid=734144408&range=A1%3Ah100
ncis los angeles,season 10,https://tvseriesfinale.com/tv-show/ncis-los-angeles-season-10-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=734144408&range=A1%3Ah100
ncis los angeles,season 11,https://tvseriesfinale.com/tv-show/ncis-los-angeles-season-11-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT0r9Z1zIFp1HCpQK8PJDq8yeZzWrPf8e5BhFbpOvRROSxNyF6FMc5WC4jKRtnUWwnK66Gam6BNkEHI/pubhtml/sheet?headers=false&gid=475952475&range=A1%3Ah100
ncis los angeles,season 12,https://tvseriesfinale.com/tv-show/ncis-los-angeles-season-12-ratings/,https://docs.google.com/spreadsheets/d/1dBByBwNRkBxn64JkURCCBbkdekn50VAxa3AfH7pZK04/pubhtml/sheet?headers=false&gid=2051487625&range=A1%3Ah100
ncis los angeles,season 13,https://tvseriesfinale.com/tv-show/ncis-los-angeles-season-13-ratings/,https://docs.google.com/spreadsheets/d/1gPmjJd_L8Sp9Vp5qI5sfS69ztHiav5B4fFPrTOSmVMs/pubhtml/sheet?headers=false&gid=1135661764&range=A1%3Ah100
ncis los angeles,season 14,https://tvseriesfinale.com/tv-show/ncis-los-angeles-season-14-ratings/,https://docs.google.com/spreadsheets/d/1_sakYamJH4LVbbDwVcQ-b6tvhOWWTnOVbh4nIqrMlVM/pubhtml/sheet?headers=false&gid=272625764&range=A1%3Ah100
ncis new orleans,season four,https://tvseriesfinale.com/tv-show/ncis-new-orleans-season-four-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3vh7mmYQQq1m3g7KQMsmlr1cEvnVRX6aVWRwp6JU7F2hy06mf_irW7uwbTdww_G47LBmS64qNTLkG/pubhtml/sheet?headers=false&gid=2042247089&range=A1%3Ah100
ncis new orleans,season five,https://tvseriesfinale.com/tv-show/ncis-new-orleans-season-five-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=2042247089&range=A1%3Ah100
ncis new orleans,season six,https://tvseriesfinale.com/tv-show/ncis-new-orleans-season-six-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vT0r9Z1zIFp1HCpQK8PJDq8yeZzWrPf8e5BhFbpOvRROSxNyF6FMc5WC4jKRtnUWwnK66Gam6BNkEHI/pubhtml/sheet?headers=false&gid=618268893&range=A1%3Ah100
ncis new orleans,season seven,https://tvseriesfinale.com/tv-show/ncis-new-orleans-season-seven-ratings/,https://docs.google.com/spreadsheets/d/1dBByBwNRkBxn64JkURCCBbkdekn50VAxa3AfH7pZK04/pubhtml/sheet?headers=false&gid=773184149&range=A1%3Ah100
ncis sydney,season one,https://tvseriesfinale.com/tv-show/ncis-sydney-season-one-ratings/,https://docs.google.com/spreadsheets/d/1Ii2QZoWwUROqd4TnVe05t4fNPdqfeER4kQIpqwyDIs4/pubhtml/sheet?headers=false&gid=1270864123&range=A1%3Ah100
ncis the cases they cant forget,season three,https://tvseriesfinale.com/tv-show/ncis-the-cases-they-cant-forget-season-three-ratings/,https://docs.google.com/spreadsheets/d/1qlYGtdgF6N3UIJArkhteiD8B0zo8akewHTR0Jd_ceOE/pubhtml/sheet?headers=false&gid=1672252286&range=A1%3Ah100
