Title,Season,Day of Week,Episode Date,Episode,18-49 Demo,Viewers (millions),IMDb Series ID,season,episode,IMDb Episode ID
penny dreadful city of angels,1,Sun,2020-04-26,1,0.04,0.448,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-05-03,2,0.04,0.318,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-05-10,3,0.04,0.352,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-05-17,4,0.04,0.308,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-05-24,5,0.03,0.369,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-05-31,6,0.01,0.348,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-06-07,7,0.03,0.36,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-06-14,8,0.02,0.289,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-06-21,9,0.04,0.38,tt10361016,,,
penny dreadful city of angels,1,Sun,2020-06-28,10,0.02,0.307,tt10361016,,,
so help me todd,1,Thurs,2022-09-29,1,0.37,4.819,tt18573724,1.0,1.0,tt18748264
so help me todd,1,Thurs,2022-10-06,2,0.34,4.405,tt18573724,1.0,2.0,tt21318366
so help me todd,1,Thurs,2022-10-13,3,0.38,4.486,tt18573724,1.0,3.0,tt21662024
so help me todd,1,Thurs,2022-10-20,4,0.32,4.303,tt18573724,1.0,4.0,tt21662030
so help me todd,1,Thurs,2022-10-27,5,0.33,4.62,tt18573724,1.0,5.0,tt21662036
so help me todd,1,Thurs,2022-11-03,6,0.32,3.929,tt18573724,1.0,6.0,tt21662042
so help me todd,1,Thurs,2022-11-10,7,0.29,4.372,tt18573724,1.0,7.0,tt21662050
so help me todd,1,Thurs,2022-12-08,8,0.36,4.478,tt18573724,1.0,8.0,tt21662056
so help me todd,1,Thurs,2022-12-15,9,0.36,4.696,tt18573724,1.0,9.0,tt21662062
so help me todd,1,Thurs,2023-01-05,10,0.37,4.797,tt18573724,1.0,10.0,tt21662078
so help me todd,1,Thurs,2023-01-12,11,0.39,4.901,tt18573724,1.0,11.0,tt21662082
so help me todd,1,Thurs,2023-02-02,12,0.42,5.162,tt18573724,1.0,12.0,tt21662090
so help me todd,1,Thurs,2023-02-09,13,0.44,5.301,tt18573724,1.0,13.0,tt21662092
so help me todd,1,Thurs,2023-03-02,14,0.32,4.635,tt18573724,1.0,14.0,tt26625349
so help me todd,1,Thurs,2023-03-09,15,0.34,4.603,tt18573724,1.0,15.0,tt26732394
so help me todd,1,Thurs,2023-03-30,16,0.31,4.285,tt18573724,1.0,16.0,tt27004283
so help me todd,1,Thurs,2023-04-13,17,0.34,4.545,tt18573724,1.0,17.0,tt27099103
so help me todd,1,Thurs,2023-04-27,18,0.36,4.763,tt18573724,1.0,18.0,tt27099117
so help me todd,1,Thurs,2023-05-04,19,0.32,4.85,tt18573724,1.0,19.0,tt27099129
so help me todd,1,Thurs,2023-05-11,20,0.42,4.534,tt18573724,1.0,20.0,tt27099137
so help me todd,1,Thurs,2023-05-18,21,0.31,4.405,tt18573724,1.0,21.0,tt27099147
katy keene,1,Thurs,2020-02-06,1,0.15,0.619,tt10312964,1.0,1.0,tt9729852
katy keene,1,Thurs,2020-02-13,2,0.12,0.528,tt10312964,1.0,2.0,tt11051034
katy keene,1,Thurs,2020-02-20,3,0.14,0.518,tt10312964,1.0,3.0,tt11051038
katy keene,1,Thurs,2020-02-27,4,0.12,0.451,tt10312964,1.0,4.0,tt11585136
katy keene,1,Thurs,2020-03-05,5,0.13,0.475,tt10312964,1.0,5.0,tt11585138
katy keene,1,Thurs,2020-03-12,6,0.12,0.514,tt10312964,1.0,6.0,tt11585140
katy keene,1,Thurs,2020-03-19,7,0.12,0.462,tt10312964,1.0,7.0,tt11585142
katy keene,1,Thurs,2020-03-26,8,0.13,0.454,tt10312964,1.0,8.0,tt11585144
katy keene,1,Thurs,2020-04-16,9,0.1,0.486,tt10312964,1.0,9.0,tt11585146
katy keene,1,Thurs,2020-04-23,10,0.1,0.475,tt10312964,1.0,10.0,tt11511016
katy keene,1,Thurs,2020-04-30,11,0.09,0.401,tt10312964,1.0,11.0,tt11585150
katy keene,1,Thurs,2020-05-07,12,0.08,0.44,tt10312964,1.0,12.0,tt11585152
katy keene,1,Thurs,2020-05-14,13,0.09,0.413,tt10312964,1.0,13.0,tt11585154
swat,6,Fri,2022-10-07,1,0.38,4.763,,,,
swat,6,Fri,2022-10-14,2,0.43,4.614,,,,
swat,6,Fri,2022-10-21,3,0.4,4.435,,,,
swat,6,Fri,2022-10-28,4,0.41,4.629,,,,
swat,6,Fri,2022-11-04,5,0.43,5.084,,,,
swat,6,Fri,2022-11-18,6,0.52,5.0,,,,
swat,6,Fri,2022-12-02,7,0.39,4.828,,,,
swat,6,Fri,2022-12-09,8,0.41,4.932,,,,
swat,6,Fri,2023-01-06,9,0.52,5.418,,,,
swat,6,Fri,2023-01-13,10,0.46,5.535,,,,
swat,6,Fri,2023-01-20,11,0.46,5.543,,,,
swat,6,Fri,2023-02-03,12,0.5,5.549,,,,
swat,6,Fri,2023-02-10,13,0.47,5.768,,,,
swat,6,Fri,2023-02-24,14,0.33,4.689,,,,
swat,6,Fri,2023-03-03,15,0.38,5.079,,,,
swat,6,Fri,2023-03-10,16,0.37,5.164,,,,
swat,6,Fri,2023-03-31,17,0.4,4.879,,,,
swat,6,Fri,2023-04-07,18,0.41,5.09,,,,
swat,6,Fri,2023-04-21,19,0.39,5.363,,,,
swat,6,Fri,2023-05-05,20,0.3,4.707,,,,
swat,6,Fri,2023-05-12,21,0.36,4.447,,,,
swat,6,Fri,2023-05-19,22,0.35,4.649,,,,
superman lois,3,Tues,2023-03-14,1,0.13,0.747,tt11192306,,,
superman lois,3,Tues,2023-03-21,2,0.11,0.661,tt11192306,,,
superman lois,3,Tues,2023-03-28,3,0.1,0.642,tt11192306,,,
superman lois,3,Tues,2023-04-04,4,0.11,0.704,tt11192306,,,
superman lois,3,Tues,2023-04-11,5,0.1,0.649,tt11192306,,,
superman lois,3,Tues,2023-04-25,6,0.12,0.614,tt11192306,,,
superman lois,3,Tues,2023-05-02,7,0.12,0.655,tt11192306,,,
superman lois,3,Tues,2023-05-09,8,0.11,0.552,tt11192306,,,
superman lois,3,Tues,2023-05-23,9,0.08,0.599,tt11192306,,,
superman lois,3,Tues,2023-05-30,10,0.12,0.657,tt11192306,,,
superman lois,3,Tues,2023-06-06,11,0.08,0.662,tt11192306,,,
superman lois,3,Tues,2023-06-20,12,0.09,0.657,tt11192306,,,
superman lois,3,Tues,2023-06-27,13,0.1,0.733,tt11192306,,,
american ninja warrior,10,Weds,2018-05-30,1,1.2,5.349,tt1587934,10.0,1.0,tt8498264
american ninja warrior,10,Weds,2018-06-06,2,1.2,5.164,tt1587934,10.0,2.0,tt8523652
american ninja warrior,10,Weds,2018-06-13,3,1.1,5.142,tt1587934,10.0,3.0,tt8580158
american ninja warrior,10,Mon,2018-06-18,4,1.0,4.285,tt1587934,10.0,4.0,tt8580160
american ninja warrior,10,Mon,2018-06-25,5,0.9,4.211,tt1587934,10.0,5.0,tt8617050
american ninja warrior,10,Mon,2018-07-09,6,1.0,4.999,tt1587934,10.0,6.0,tt8617128
american ninja warrior,10,Mon,2018-07-16,7,1.1,5.192,tt1587934,10.0,7.0,tt8714478
american ninja warrior,10,Mon,2018-07-23,8,1.0,5.084,tt1587934,10.0,8.0,tt8742668
american ninja warrior,10,Mon,2018-07-30,9,1.1,5.308,tt1587934,10.0,9.0,tt8742680
american ninja warrior,10,Mon,2018-08-06,10,1.0,5.022,tt1587934,10.0,10.0,tt8774240
american ninja warrior,10,Mon,2018-08-13,11,1.0,5.077,tt1587934,10.0,11.0,tt8806476
american ninja warrior,10,Mon,2018-08-20,12,1.0,5.005,tt1587934,10.0,12.0,tt8875848
american ninja warrior,10,Mon,2018-08-27,13,1.1,5.856,tt1587934,10.0,13.0,tt8914696
american ninja warrior,10,Mon,2018-09-03,14,1.1,4.851,tt1587934,10.0,14.0,tt8917684
american ninja warrior,10,Mon,2018-09-10,15,1.2,5.691,tt1587934,,,
24 legacy,1,Sun,2017-02-05,1,6.1,17.576,tt5345490,,,
24 legacy,1,Mon,2017-02-06,2,1.48,6.225,tt5345490,,,
24 legacy,1,Mon,2017-02-13,3,1.25,5.142,tt5345490,,,
24 legacy,1,Mon,2017-02-20,4,1.04,4.422,tt5345490,,,
24 legacy,1,Mon,2017-02-27,5,0.98,3.985,tt5345490,,,
24 legacy,1,Mon,2017-03-06,6,0.9,3.795,tt5345490,,,
24 legacy,1,Mon,2017-03-13,7,0.96,3.899,tt5345490,,,
24 legacy,1,Mon,2017-03-20,8,0.83,3.296,tt5345490,,,
24 legacy,1,Mon,2017-03-27,9,0.87,3.233,tt5345490,,,
24 legacy,1,Mon,2017-04-03,10,0.77,3.198,tt5345490,,,
24 legacy,1,Mon,2017-04-10,11,0.78,3.297,tt5345490,,,
24 legacy,1,Mon,2017-04-17,12,0.82,3.423,tt5345490,,,
people of earth,2,Mon,2017-07-24,1,0.3,0.646,tt4695530,2.0,1.0,tt6718754
people of earth,2,Mon,2017-07-31,2,0.33,0.743,tt4695530,2.0,2.0,tt6957868
people of earth,2,Mon,2017-08-07,3,0.33,0.723,tt4695530,2.0,3.0,tt6957874
people of earth,2,Mon,2017-08-14,4,0.28,0.673,tt4695530,2.0,4.0,tt6961516
people of earth,2,Mon,2017-08-21,5,0.3,0.615,tt4695530,2.0,5.0,tt6961728
people of earth,2,Mon,2017-08-28,6,0.31,0.669,tt4695530,2.0,6.0,tt6961754
people of earth,2,Mon,2017-09-04,7,0.28,0.666,tt4695530,2.0,7.0,tt6961778
people of earth,2,Mon,2017-09-11,8,0.31,0.707,tt4695530,2.0,8.0,tt6961792
people of earth,2,Mon,2017-09-18,9,0.27,0.688,tt4695530,2.0,9.0,tt7069214
people of earth,2,Mon,2017-09-25,10,0.25,0.612,tt4695530,2.0,10.0,tt7252756
almost family,1,Weds,2019-10-02,1,0.75,2.728,tt9165444,1.0,1.0,tt9793964
almost family,1,Weds,2019-10-09,2,0.72,2.332,tt9165444,1.0,2.0,tt10870404
almost family,1,Weds,2019-10-16,3,0.61,2.167,tt9165444,1.0,3.0,tt10870414
almost family,1,Weds,2019-11-13,4,0.49,1.578,tt9165444,1.0,4.0,tt10870424
almost family,1,Weds,2019-11-20,5,0.49,1.731,tt9165444,1.0,5.0,tt10870426
almost family,1,Weds,2019-11-27,6,0.34,1.323,tt9165444,1.0,6.0,tt10870434
almost family,1,Thurs,2019-11-28,7,0.29,1.122,tt9165444,1.0,7.0,tt10870438
almost family,1,Weds,2019-12-11,8,0.62,2.075,tt9165444,1.0,8.0,tt10870452
almost family,1,Weds,2020-01-01,9,0.27,1.062,tt9165444,1.0,9.0,tt11433786
almost family,1,Weds,2020-01-08,10,0.31,1.026,tt9165444,1.0,10.0,tt11508296
almost family,1,Weds,2020-01-15,11,0.31,1.007,tt9165444,1.0,11.0,tt11548748
almost family,1,Sat,2020-02-22,12,0.28,0.919,tt9165444,1.0,12.0,tt11623724
almost family,1,Sat,2020-02-22,13,0.23,0.82,tt9165444,1.0,13.0,tt11623726
resident alien,2,Weds,2022-01-26,1,0.23,1.36,tt8690918,2.0,1.0,tt14263756
resident alien,2,Weds,2022-02-03,2,0.14,1.038,tt8690918,2.0,2.0,tt16969532
resident alien,2,Weds,2022-02-09,3,0.17,1.09,tt8690918,2.0,3.0,tt16969542
resident alien,2,Weds,2022-02-16,4,0.11,1.018,tt8690918,2.0,4.0,tt16969544
resident alien,2,Weds,2022-02-23,5,0.11,0.898,tt8690918,2.0,5.0,tt16969550
resident alien,2,Weds,2022-03-02,6,0.13,0.962,tt8690918,2.0,6.0,tt16969552
resident alien,2,Weds,2022-03-09,7,0.13,0.98,tt8690918,2.0,7.0,tt16969556
resident alien,2,Weds,2022-03-16,8,0.15,1.1,tt8690918,2.0,8.0,tt16969560
resident alien,2,Weds,2022-08-10,9,0.08,0.657,tt8690918,2.0,9.0,tt19785344
resident alien,2,Weds,2022-08-17,10,0.08,0.665,tt8690918,2.0,10.0,tt21222004
resident alien,2,Weds,2022-08-24,11,0.1,0.744,tt8690918,2.0,11.0,tt21638878
resident alien,2,Weds,2022-08-31,12,0.07,0.643,tt8690918,2.0,12.0,tt21915150
resident alien,2,Weds,2022-09-07,13,0.08,0.576,tt8690918,2.0,13.0,tt21912006
resident alien,2,Weds,2022-09-14,14,0.06,0.574,tt8690918,2.0,14.0,tt22010926
resident alien,2,Weds,2022-09-21,15,0.05,0.579,tt8690918,2.0,15.0,tt22010930
resident alien,2,Weds,2022-09-28,16,0.07,0.55,tt8690918,2.0,16.0,tt22186766
dexter new blood,1,Sun,2021-11-07,1,0.2,0.678,tt14164730,,,
dexter new blood,1,Sun,2021-11-14,2,0.12,0.56,tt14164730,,,
dexter new blood,1,Sun,2021-11-21,3,0.09,0.325,tt14164730,,,
dexter new blood,1,Sun,2021-11-28,4,0.06,0.46,tt14164730,,,
dexter new blood,1,Sun,2021-12-05,5,0.11,0.549,tt14164730,,,
dexter new blood,1,Sun,2021-12-12,6,0.15,0.695,tt14164730,,,
dexter new blood,1,Sun,2021-12-19,7,0.15,0.713,tt14164730,,,
dexter new blood,1,Sun,2021-12-26,8,0.11,0.566,tt14164730,,,
dexter new blood,1,Sun,2022-01-02,9,0.11,0.576,tt14164730,,,
dexter new blood,1,Sun,2022-01-09,10,0.16,0.814,tt14164730,,,
great news,1,Tues,2017-04-25,1,1.18,5.134,tt4955480,1.0,1.0,tt5759010
great news,1,Tues,2017-04-25,2,1.0,4.132,tt4955480,1.0,2.0,tt5776664
great news,1,Tues,2017-05-02,3,0.81,3.546,tt4955480,1.0,3.0,tt5776666
great news,1,Tues,2017-05-02,4,0.6,2.442,tt4955480,1.0,4.0,tt5776712
great news,1,Tues,2017-05-09,5,0.81,3.467,tt4955480,1.0,5.0,tt5776714
great news,1,Tues,2017-05-09,6,0.65,2.6,tt4955480,1.0,6.0,tt5776772
great news,1,Tues,2017-05-16,7,0.71,3.405,tt4955480,1.0,7.0,tt5776778
great news,1,Tues,2017-05-16,8,0.58,2.567,tt4955480,1.0,8.0,tt5776774
great news,1,Tues,2017-05-23,9,0.72,3.11,tt4955480,1.0,9.0,tt5776786
great news,1,Tues,2017-05-23,10,0.76,3.073,tt4955480,1.0,10.0,tt5776782
the sinner,3,Thurs,2020-02-06,1,0.19,0.882,tt6048596,3.0,1.0,tt10438268
the sinner,3,Thurs,2020-02-13,2,0.15,0.704,tt6048596,3.0,2.0,tt11106032
the sinner,3,Thurs,2020-02-20,3,0.18,0.584,tt6048596,3.0,3.0,tt11162458
the sinner,3,Thurs,2020-02-27,4,0.13,0.555,tt6048596,3.0,4.0,tt11091508
the sinner,3,Thurs,2020-03-05,5,0.17,0.656,tt6048596,3.0,5.0,tt11246014
the sinner,3,Thurs,2020-03-12,6,0.12,0.548,tt6048596,3.0,6.0,tt11433262
the sinner,3,Thurs,2020-03-19,7,0.16,0.625,tt6048596,3.0,7.0,tt11433264
the sinner,3,Thurs,2020-03-26,8,0.16,0.65,tt6048596,3.0,8.0,tt11433268
homeland,7,Sun,2018-02-11,1,0.33,1.221,tt1796960,7.0,1.0,tt5959082
homeland,7,Sun,2018-02-18,2,0.29,1.12,tt1796960,7.0,2.0,tt7319318
homeland,7,Sun,2018-02-25,3,0.28,1.255,tt1796960,7.0,3.0,tt7367134
homeland,7,Sun,2018-03-04,4,0.22,0.93,tt1796960,7.0,4.0,tt7367140
homeland,7,Sun,2018-03-11,5,0.29,1.315,tt1796960,7.0,5.0,tt7386406
homeland,7,Sun,2018-03-18,6,0.31,1.253,tt1796960,7.0,6.0,tt7386408
homeland,7,Sun,2018-03-25,7,0.32,1.275,tt1796960,7.0,7.0,tt7386416
homeland,7,Sun,2018-04-01,8,0.3,1.219,tt1796960,7.0,8.0,tt7386420
homeland,7,Sun,2018-04-08,9,0.29,1.242,tt1796960,7.0,9.0,tt7386422
homeland,7,Sun,2018-04-15,10,0.29,1.283,tt1796960,7.0,10.0,tt7319320
homeland,7,Sun,2018-04-22,11,0.33,1.387,tt1796960,7.0,11.0,tt7319316
homeland,7,Sun,2018-04-29,12,0.32,1.3,tt1796960,7.0,12.0,tt7126668
the masked singer,6,Weds,2021-09-22,1,1.11,4.738,tt7670568,6.0,1.0,tt14669226
the masked singer,6,Thurs,2021-09-23,2,0.97,4.646,tt7670568,6.0,2.0,tt15483482
the masked singer,6,Weds,2021-09-29,3,1.01,4.545,tt7670568,6.0,3.0,tt15522002
the masked singer,6,Weds,2021-10-06,4,0.9,4.351,tt7670568,6.0,4.0,tt15560782
the masked singer,6,Weds,2021-10-13,5,0.99,4.596,tt7670568,6.0,5.0,tt15560786
the masked singer,6,Weds,2021-10-20,6,0.95,4.528,tt7670568,6.0,6.0,tt15685436
the masked singer,6,Weds,2021-11-03,7,0.92,4.197,tt7670568,6.0,7.0,tt15685444
the masked singer,6,Weds,2021-11-10,8,0.89,3.963,tt7670568,6.0,8.0,tt15816386
the masked singer,6,Weds,2021-11-17,9,1.0,4.644,tt7670568,6.0,9.0,tt15816390
the masked singer,6,Weds,2021-12-01,10,0.85,4.167,tt7670568,6.0,10.0,tt15816394
the masked singer,6,Weds,2021-12-08,11,0.85,4.323,tt7670568,6.0,11.0,tt16270750
the masked singer,6,Weds,2021-12-15,12,0.84,4.407,tt7670568,6.0,12.0,tt16296630
the masked singer,6,Weds,2021-12-15,13,0.99,5.076,tt7670568,6.0,13.0,tt16425050
pivoting,1,Sun,2022-01-09,1,0.6,2.433,tt11343708,1.0,1.0,tt15435620
pivoting,1,Thurs,2022-01-13,2,0.23,1.023,tt11343708,1.0,2.0,tt15435606
pivoting,1,Thurs,2022-01-20,3,0.26,1.131,tt11343708,1.0,3.0,tt16399322
pivoting,1,Thurs,2022-01-27,4,0.22,0.951,tt11343708,1.0,4.0,tt15801020
pivoting,1,Thurs,2022-02-03,5,0.2,1.205,tt11343708,1.0,5.0,tt16400506
pivoting,1,Thurs,2022-02-10,6,0.24,1.071,tt11343708,1.0,6.0,tt16996254
pivoting,1,Thurs,2022-02-17,7,0.18,1.051,tt11343708,1.0,7.0,tt16996262
pivoting,1,Thurs,2022-02-24,8,0.19,0.805,tt11343708,1.0,8.0,tt16996266
pivoting,1,Thurs,2022-03-03,9,0.15,0.743,tt11343708,1.0,9.0,tt18257454
pivoting,1,Thurs,2022-03-10,10,0.18,0.96,tt11343708,1.0,10.0,tt18257456
farmer wants a wife,2,Thurs,2024-02-01,1,0.26,1.992,,,,
farmer wants a wife,2,Thurs,2024-02-08,2,0.22,1.826,,,,
farmer wants a wife,2,Thurs,2024-02-15,3,0.24,1.77,,,,
farmer wants a wife,2,Thurs,2024-02-22,4,0.17,1.588,,,,
farmer wants a wife,2,Thurs,2024-02-29,5,0.21,1.857,,,,
farmer wants a wife,2,Thurs,2024-03-14,6,0.19,1.815,,,,
what we do in the shadows,3,Thurs,2021-09-02,1,0.18,0.498,tt7908628,3.0,1.0,tt12477616
what we do in the shadows,3,Thurs,2021-09-02,2,0.17,0.448,tt7908628,3.0,2.0,tt14520014
what we do in the shadows,3,Thurs,2021-09-09,3,0.11,0.311,tt7908628,3.0,3.0,tt14134976
what we do in the shadows,3,Thurs,2021-09-16,4,0.13,0.462,tt7908628,3.0,4.0,tt14520016
what we do in the shadows,3,Thurs,2021-09-23,5,0.14,0.399,tt7908628,3.0,5.0,tt14520018
what we do in the shadows,3,Thurs,2021-09-30,6,0.16,0.416,tt7908628,3.0,6.0,tt14520020
what we do in the shadows,3,Thurs,2021-10-07,7,0.15,0.326,tt7908628,3.0,7.0,tt14520022
what we do in the shadows,3,Thurs,2021-10-14,8,0.09,0.287,tt7908628,3.0,8.0,tt14520026
what we do in the shadows,3,Thurs,2021-10-21,9,0.09,0.272,tt7908628,3.0,9.0,tt14368504
what we do in the shadows,3,Thurs,2021-10-28,10,0.15,0.375,tt7908628,3.0,10.0,tt14520024
power book iii raising kanan,3,Sun,2023-12-01,1,0.05,0.199,tt11761176,,,
power book iii raising kanan,3,Sun,2023-12-08,2,0.03,0.19,tt11761176,,,
power book iii raising kanan,3,Sun,2023-12-15,3,0.05,0.215,tt11761176,,,
power book iii raising kanan,3,Sun,2023-12-22,4,0.06,0.233,tt11761176,,,
power book iii raising kanan,3,Sun,2024-12-29,5,0.07,0.236,tt11761176,,,
power book iii raising kanan,3,Sun,2024-01-12,6,0.05,0.217,tt11761176,,,
power book iii raising kanan,3,Sun,2024-01-19,7,0.05,0.256,tt11761176,,,
power book iii raising kanan,3,Sun,2024-01-26,8,0.05,0.202,tt11761176,,,
power book iii raising kanan,3,Sun,2024-02-02,9,0.09,0.321,tt11761176,,,
power book iii raising kanan,3,Sun,2024-02-09,10,0.04,0.239,tt11761176,,,
crashing,3,Sun,2019-01-20,1,0.1,0.301,tt5295524,,,
crashing,3,Sun,2019-01-27,2,0.14,0.423,tt5295524,,,
crashing,3,Sun,2019-02-03,3,0.11,0.341,tt5295524,,,
crashing,3,Sun,2019-02-10,4,0.11,0.338,tt5295524,,,
crashing,3,Sun,2019-02-17,5,0.13,0.387,tt5295524,,,
crashing,3,Sun,2019-02-24,6,0.12,0.321,tt5295524,,,
crashing,3,Sun,2019-03-03,7,0.15,0.47,tt5295524,,,
crashing,3,Sun,2019-03-10,8,0.15,0.429,tt5295524,,,
fbi,6,Tues,2024-02-13,1,0.57,7.704,tt7491982,6.0,1.0,tt20195162
fbi,6,Tues,2024-02-20,2,0.5,7.127,tt7491982,6.0,2.0,tt30982877
fbi,6,Tues,2024-02-27,3,0.46,6.384,tt7491982,6.0,3.0,tt31122490
fbi,6,Tues,2024-03-12,4,0.46,7.117,tt7491982,6.0,4.0,tt31122495
fbi,6,Tues,2024-03-19,5,0.55,7.123,tt7491982,6.0,5.0,tt31122498
call me kat,2,Sun,2022-01-09,1,1.22,4.957,tt10985096,2.0,1.0,tt14623802
call me kat,2,Thurs,2022-01-13,2,0.3,1.583,tt10985096,2.0,2.0,tt16267770
call me kat,2,Thurs,2022-01-20,3,0.31,1.676,tt10985096,2.0,3.0,tt16970616
call me kat,2,Thurs,2022-01-27,4,0.26,1.525,tt10985096,2.0,4.0,tt17051860
call me kat,2,Thurs,2022-02-03,5,0.32,1.829,tt10985096,2.0,5.0,tt17051062
call me kat,2,Thurs,2022-02-10,6,0.35,1.738,tt10985096,2.0,6.0,tt17507708
call me kat,2,Thurs,2022-02-17,7,0.3,1.703,tt10985096,2.0,7.0,tt17768548
call me kat,2,Thurs,2022-02-24,8,0.25,1.304,tt10985096,2.0,8.0,tt18227164
call me kat,2,Thurs,2022-03-03,9,0.2,1.288,tt10985096,2.0,9.0,tt18257444
call me kat,2,Thurs,2022-03-10,10,0.25,1.404,tt10985096,2.0,10.0,tt18336188
call me kat,2,Thurs,2022-03-17,11,0.36,1.948,tt10985096,2.0,11.0,tt18568804
call me kat,2,Thurs,2022-03-24,12,0.33,1.919,tt10985096,2.0,12.0,tt18351130
call me kat,2,Thurs,2022-03-31,13,0.29,1.52,tt10985096,2.0,13.0,tt18561180
call me kat,2,Thurs,2022-04-07,14,0.33,1.758,tt10985096,2.0,14.0,tt19064844
call me kat,2,Thurs,2022-04-14,15,0.32,1.458,tt10985096,2.0,15.0,tt19064846
call me kat,2,Thurs,2022-04-21,16,0.29,1.683,tt10985096,2.0,16.0,tt19355950
call me kat,2,Thurs,2022-04-28,17,0.27,1.456,tt10985096,2.0,17.0,tt19355998
call me kat,2,Thurs,2022-05-05,18,0.36,1.667,tt10985096,2.0,18.0,tt19393956
great chocolate showdown,1,Sat,2022-01-29,1,0.09,0.562,,,,
great chocolate showdown,1,Sat,2022-02-05,2,0.05,0.344,,,,
great chocolate showdown,1,Sat,2022-02-12,3,0.05,0.463,,,,
great chocolate showdown,1,Sat,2022-02-19,4,0.05,0.352,,,,
great chocolate showdown,1,Sat,2022-02-26,5,0.05,0.421,,,,
great chocolate showdown,1,Sat,2022-03-05,6,0.06,0.484,,,,
great chocolate showdown,1,Sat,2022-03-12,7,0.06,0.466,,,,
great chocolate showdown,1,Sat,2022-03-19,8,0.06,0.466,,,,
family law,2,Fri,2023-07-07,1,0.07,0.403,tt11873484,2.0,1.0,tt15077018
family law,2,Fri,2023-07-14,2,0.03,0.343,tt11873484,2.0,2.0,tt15077026
family law,2,Fri,2023-07-21,3,0.07,0.399,tt11873484,2.0,3.0,tt15077032
family law,2,Fri,2023-07-28,4,0.05,0.434,tt11873484,2.0,4.0,tt15077040
family law,2,Fri,2023-08-04,5,0.06,0.398,tt11873484,2.0,5.0,tt14953448
family law,2,Fri,2023-08-11,6,0.04,0.462,tt11873484,2.0,6.0,tt15076966
family law,2,Fri,2023-08-18,7,0.06,0.402,tt11873484,2.0,7.0,tt15076974
family law,2,Fri,2023-08-25,8,0.02,0.355,tt11873484,2.0,8.0,tt15077122
family law,2,Fri,2023-09-01,9,0.03,0.353,tt11873484,2.0,9.0,tt15077126
family law,2,Fri,2023-09-01,10,0.04,0.315,tt11873484,2.0,10.0,tt15077132
your honor,1,Sun,2020-12-06,1,0.04,0.449,tt7440726,1.0,1.0,tt10169690
your honor,1,Sun,2020-12-13,2,0.13,0.658,tt7440726,1.0,2.0,tt10169700
your honor,1,Sun,2020-12-20,3,0.07,0.537,tt7440726,1.0,3.0,tt10169704
your honor,1,Sun,2020-12-27,4,0.06,0.467,tt7440726,1.0,4.0,tt10169708
your honor,1,Sun,2021-01-03,5,0.08,0.563,tt7440726,1.0,5.0,tt10169724
your honor,1,Sun,2021-01-10,6,0.07,0.5,tt7440726,1.0,6.0,tt10169728
your honor,1,Sun,2021-01-17,7,0.1,0.745,tt7440726,1.0,7.0,tt10169736
your honor,1,Sun,2021-01-31,8,0.1,0.662,tt7440726,1.0,8.0,tt10169742
your honor,1,Sun,2021-02-07,9,0.07,0.582,tt7440726,1.0,9.0,tt10169744
your honor,1,Sun,2021-02-14,10,0.09,0.742,tt7440726,1.0,10.0,tt10169748
its always sunny in philadelphia,15,Weds,2021-12-01,1,0.14,0.285,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-01,2,0.11,0.237,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-08,3,0.18,0.318,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-08,4,0.14,0.235,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-15,5,0.13,0.285,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-15,6,0.12,0.232,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-22,7,0.17,0.293,tt0472954,,,
its always sunny in philadelphia,15,Weds,2021-12-22,8,0.14,0.255,tt0472954,,,
luther,5,Sun,2019-06-02,1,0.06,0.315,tt1474684,5.0,1.0,tt7011166
luther,5,Sun,2019-06-09,2,0.03,0.32,tt1474684,5.0,2.0,tt7009012
luther,5,Sun,2019-06-16,3,0.04,0.256,tt1474684,5.0,3.0,tt7009010
luther,5,Sun,2019-06-23,4,0.05,0.307,tt1474684,5.0,4.0,tt7009008
i can see your voice,3,Weds,2024-01-03,1,0.31,2.114,tt11710130,3.0,1.0,tt27192367
i can see your voice,3,Weds,2024-01-10,2,0.22,1.885,tt11710130,3.0,2.0,tt30783014
i can see your voice,3,Weds,2024-01-17,3,0.21,1.644,tt11710130,3.0,3.0,tt30810583
i can see your voice,3,Weds,2024-01-24,4,0.23,1.81,tt11710130,3.0,4.0,tt30956860
i can see your voice,3,Weds,2024-01-31,5,0.25,1.652,tt11710130,3.0,5.0,tt31039279
i can see your voice,3,Weds,2024-02-07,6,0.19,1.518,tt11710130,3.0,6.0,tt31114552
