Title,Season,Episode Date,Viewers (millions),18-49 Demo,IMDb Series ID,Episode,season,episode,IMDb Episode ID
Warehouse 13,3,2011-07-25,2.041,0.8,tt1132290,3,3.0,3.0,tt1877525
Warehouse 13,3,2011-08-01,2.252,0.8,tt1132290,4,3.0,4.0,tt1991859
Warehouse 13,3,2011-08-08,2.546,0.9,tt1132290,5,3.0,5.0,tt1918571
Warehouse 13,3,2011-08-15,2.423,0.9,tt1132290,6,3.0,6.0,tt1991857
Warehouse 13,3,2011-08-22,2.253,0.8,tt1132290,7,3.0,7.0,tt1991858
Warehouse 13,3,2011-08-29,2.292,0.8,tt1132290,8,3.0,8.0,tt1912325
Warehouse 13,3,,1.908,0.6,tt1132290,9,3.0,9.0,tt2004133
Warehouse 13,3,,1.827,0.7,tt1132290,10,3.0,10.0,tt1977646
Warehouse 13,3,2011-10-03,1.629,0.6,tt1132290,11,3.0,11.0,tt2064683
Warehouse 13,3,2011-12-06,1.579,0.5,tt1132290,12,3.0,12.0,tt2084726
Warehouse 13,4,2012-07-23,2.139,0.8,tt1132290,1,4.0,1.0,tt2353463
Warehouse 13,4,2012-07-30,1.665,0.6,tt1132290,2,4.0,2.0,tt2374519
Warehouse 13,4,2012-08-06,1.632,0.6,tt1132290,3,4.0,3.0,tt2353465
Warehouse 13,4,2012-08-13,1.561,0.5,tt1132290,4,4.0,4.0,tt2374521
Warehouse 13,4,2012-08-20,1.866,0.6,tt1132290,5,4.0,5.0,tt2328449
Warehouse 13,4,2012-08-27,1.866,0.5,tt1132290,6,4.0,6.0,tt2358813
Warehouse 13,4,,1.660,0.5,tt1132290,7,4.0,7.0,tt2400237
Warehouse 13,4,,1.320,0.4,tt1132290,8,4.0,8.0,tt2404149
Warehouse 13,4,,1.487,0.4,tt1132290,9,4.0,9.0,tt2322366
Warehouse 13,4,2012-10-01,1.620,0.6,tt1132290,10,4.0,10.0,tt2398814
Warehouse 13,4,2013-04-29,1.507,0.5,tt1132290,11,4.0,11.0,tt2225994
Warehouse 13,4,,1.275,0.5,tt1132290,12,4.0,12.0,tt2534582
Warehouse 13,4,,1.272,0.4,tt1132290,13,4.0,13.0,tt2449026
Warehouse 13,4,,1.081,0.4,tt1132290,14,4.0,14.0,tt2607524
Warehouse 13,4,2013-06-03,1.358,0.3,tt1132290,15,4.0,15.0,tt2607544
Warehouse 13,4,2013-06-10,1.663,0.5,tt1132290,16,4.0,16.0,tt2426442
Warehouse 13,4,2013-06-17,1.361,0.4,tt1132290,17,4.0,17.0,tt2496012
Warehouse 13,4,2013-06-24,1.113,0.4,tt1132290,18,4.0,18.0,tt2424324
Warehouse 13,4,2013-07-01,1.422,0.5,tt1132290,19,4.0,19.0,tt2962924
Warehouse 13,4,2013-07-08,1.415,0.5,tt1132290,20,4.0,20.0,tt2583080
Warehouse 13,5,2014-04-14,1.172,0.43,tt1132290,1,5.0,1.0,tt3537172
Warehouse 13,5,2014-04-21,1.153,0.35,tt1132290,2,5.0,2.0,tt2990220
Warehouse 13,5,2014-04-28,1.076,0.35,tt1132290,3,5.0,3.0,tt3132706
Warehouse 13,5,,0.898,0.26,tt1132290,4,5.0,4.0,tt3116590
Warehouse 13,5,,0.852,0.29,tt1132290,5,5.0,5.0,tt3305482
Warehouse 13,5,,1.135,0.31,tt1132290,6,5.0,6.0,tt3468334
Younger,1,2015-03-31,0.504,0.17,tt3288518,1,1.0,1.0,tt3676824
Younger,1,2015-03-31,0.463,0.18,tt3288518,2,1.0,2.0,tt3676822
Younger,1,2015-04-07,0.507,0.20,tt3288518,3,1.0,3.0,tt3676826
Younger,1,2015-04-14,0.344,0.11,tt3288518,4,1.0,4.0,tt3676830
Younger,1,2015-04-21,0.550,0.14,tt3288518,5,1.0,5.0,tt3676828
Younger,1,2015-04-28,0.647,0.16,tt3288518,6,1.0,6.0,tt3676832
Younger,1,,0.531,0.16,tt3288518,7,1.0,7.0,tt3676836
Younger,1,,0.616,0.21,tt3288518,8,1.0,8.0,tt3676834
Younger,1,,0.425,0.12,tt3288518,9,1.0,9.0,tt3676844
Younger,1,,0.589,0.17,tt3288518,10,1.0,10.0,tt3676840
Younger,1,2015-06-02,0.657,0.24,tt3288518,11,1.0,11.0,tt3676846
Younger,1,2015-06-09,0.645,0.16,tt3288518,12,1.0,12.0,tt3676848
Younger,1,2015-03-31,0.662,0.16,tt3288518,13,,,
Younger,1,2015-03-31,0.588,0.16,tt3288518,14,,,
Younger,1,2015-04-07,0.587,0.21,tt3288518,15,,,
Younger,1,2015-04-14,0.644,0.20,tt3288518,16,,,
Younger,1,2015-04-21,0.579,0.22,tt3288518,17,,,
Younger,1,2015-04-28,0.502,0.20,tt3288518,18,,,
Younger,1,,0.578,0.21,tt3288518,19,,,
Younger,1,,0.615,0.24,tt3288518,20,,,
Younger,1,,0.501,0.22,tt3288518,21,,,
Younger,1,,0.687,0.18,tt3288518,22,,,
Younger,1,2015-06-02,0.611,0.17,tt3288518,23,,,
Younger,1,2015-06-09,0.581,0.19,tt3288518,24,,,
Younger,2,2016-01-13,0.540,0.17,tt3288518,1,2.0,1.0,tt4623628
Younger,2,2016-01-13,0.433,0.13,tt3288518,2,2.0,2.0,tt4623632
Younger,2,2016-01-20,0.574,0.20,tt3288518,3,2.0,3.0,tt4623638
Younger,2,2016-01-27,0.574,0.22,tt3288518,4,2.0,4.0,tt4623634
Younger,2,2016-02-03,0.624,0.21,tt3288518,5,2.0,5.0,tt4623640
Younger,2,2016-02-10,0.569,0.17,tt3288518,6,2.0,6.0,tt4623642
Younger,2,2016-02-17,0.616,0.20,tt3288518,7,2.0,7.0,tt4623650
Younger,2,2016-02-24,0.705,0.23,tt3288518,8,2.0,8.0,tt4623644
Younger,2,2016-03-02,0.643,0.21,tt3288518,9,2.0,9.0,tt4623646
Younger,2,2016-03-09,0.616,0.19,tt3288518,10,2.0,10.0,tt4623652
Younger,2,2016-03-16,0.654,0.24,tt3288518,11,2.0,11.0,tt4623656
Younger,2,2016-03-23,0.678,0.23,tt3288518,12,2.0,12.0,tt4623654
Younger,2,2016-01-13,0.560,0.18,tt3288518,13,,,
Younger,2,2016-01-13,0.492,0.16,tt3288518,14,,,
Younger,2,2016-01-27,0.594,0.19,tt3288518,15,,,
Younger,3,,0.496,0.16,tt3288518,1,3.0,1.0,tt5321436
Younger,3,2016-10-05,0.537,0.19,tt3288518,2,3.0,2.0,tt5321434
Younger,3,2016-10-12,0.528,0.14,tt3288518,3,3.0,3.0,tt5321440
Younger,3,2016-10-19,0.453,0.12,tt3288518,4,3.0,4.0,tt5321442
Younger,3,2016-10-26,0.567,0.17,tt3288518,5,3.0,5.0,tt5321448
Younger,3,2016-11-02,0.553,0.16,tt3288518,6,3.0,6.0,tt5321450
Younger,3,2016-11-09,0.548,0.15,tt3288518,7,3.0,7.0,tt5321446
Younger,3,2016-11-16,0.618,0.20,tt3288518,8,3.0,8.0,tt5321452
Younger,3,2016-11-30,0.655,0.20,tt3288518,9,3.0,9.0,tt5321458
Younger,3,2016-12-07,0.648,0.20,tt3288518,10,3.0,10.0,tt5321460
Younger,3,2016-12-14,0.602,0.19,tt3288518,11,3.0,11.0,tt5321456
Younger,3,2016-12-14,0.546,0.17,tt3288518,12,3.0,12.0,tt5321468
Younger,4,2017-06-28,0.802,0.27,tt3288518,1,4.0,1.0,tt5813600
Younger,4,2017-07-05,0.661,0.20,tt3288518,2,4.0,2.0,tt5818532
Younger,4,2017-07-12,0.713,0.18,tt3288518,3,4.0,3.0,tt5818534
Younger,4,2017-07-19,0.671,0.18,tt3288518,4,4.0,4.0,tt5818538
Younger,4,2017-07-26,0.672,0.22,tt3288518,5,4.0,5.0,tt5818536
Younger,4,2017-08-02,0.738,0.21,tt3288518,6,4.0,6.0,tt5818540
Younger,4,2017-08-09,0.696,0.19,tt3288518,7,4.0,7.0,tt5818544
Younger,4,2017-08-16,0.698,0.21,tt3288518,8,4.0,8.0,tt5818546
Younger,4,2017-08-23,0.760,0.22,tt3288518,9,4.0,9.0,tt5818542
Younger,4,2017-08-30,0.828,0.28,tt3288518,10,4.0,10.0,tt5818550
Younger,4,,0.758,0.24,tt3288518,11,4.0,11.0,tt5818552
Younger,4,,0.825,0.29,tt3288518,12,4.0,12.0,tt5818554
Younger,5,2018-06-05,0.603,0.18,tt3288518,1,5.0,1.0,tt6812012
Younger,5,2018-06-12,0.701,0.23,tt3288518,2,5.0,2.0,tt8047474
Younger,5,2018-06-19,0.635,0.22,tt3288518,3,5.0,3.0,tt8047480
Younger,5,2018-06-26,0.735,0.24,tt3288518,4,5.0,4.0,tt8047486
Younger,5,2018-07-10,0.545,0.18,tt3288518,5,5.0,5.0,tt8086160
Younger,5,2018-07-17,0.568,0.17,tt3288518,6,5.0,6.0,tt8086170
Younger,5,2018-07-24,0.639,0.18,tt3288518,7,5.0,7.0,tt8098438
Younger,5,2018-07-31,0.646,0.22,tt3288518,8,5.0,8.0,tt8098440
Younger,5,2018-08-07,0.786,0.26,tt3288518,9,5.0,9.0,tt8106634
Younger,5,2018-08-14,0.742,0.24,tt3288518,10,5.0,10.0,tt8107680
Younger,5,2018-08-21,0.700,0.22,tt3288518,11,5.0,11.0,tt8107688
Younger,5,2018-08-28,0.734,0.22,tt3288518,12,5.0,12.0,tt6812014
Younger,6,2019-06-12,0.635,0.15,tt3288518,1,6.0,1.0,tt8938202
Younger,6,2019-06-19,0.580,0.11,tt3288518,2,6.0,2.0,tt8962094
Younger,6,2019-06-26,0.532,0.11,tt3288518,3,6.0,3.0,tt8962096
Younger,6,2019-07-10,0.648,0.13,tt3288518,4,6.0,4.0,tt8962102
Younger,6,2019-07-17,0.634,0.16,tt3288518,5,6.0,5.0,tt8962104
Younger,6,2019-07-24,0.498,0.10,tt3288518,6,6.0,6.0,tt8962106
Younger,6,2019-07-31,0.454,0.09,tt3288518,7,6.0,7.0,tt8962108
Younger,6,2019-08-07,0.605,0.13,tt3288518,8,6.0,8.0,tt8962110
Younger,6,2019-08-14,0.554,0.14,tt3288518,9,6.0,9.0,tt8962112
Younger,6,2019-08-21,0.637,0.13,tt3288518,10,6.0,10.0,tt8962114
Younger,6,2019-08-28,0.547,0.12,tt3288518,11,6.0,11.0,tt8962118
Younger,6,,0.630,0.17,tt3288518,12,6.0,12.0,tt8962120
Sanctuary,1,2008-10-03,2.722,0.8,tt0965394,1,1.0,1.0,tt1179688
Sanctuary,1,2008-10-03,2.722,0.8,tt0965394,2,1.0,2.0,tt1179693
Sanctuary,1,2008-10-10,1.946,0.7,tt0965394,3,1.0,3.0,tt1179694
Sanctuary,1,2008-10-17,1.983,0.6,tt0965394,4,1.0,4.0,tt1179695
Sanctuary,1,2008-10-24,1.688,0.5,tt0965394,5,1.0,5.0,tt1179696
Sanctuary,1,2008-11-07,1.823,0.6,tt0965394,6,1.0,6.0,tt1179697
Sanctuary,1,2008-11-14,1.825,0.6,tt0965394,7,1.0,7.0,tt1179698
Sanctuary,1,2008-11-21,1.746,0.5,tt0965394,8,1.0,8.0,tt1179699
Sanctuary,1,2008-12-05,1.538,0.5,tt0965394,9,1.0,9.0,tt1179700
Sanctuary,1,2008-12-12,1.703,0.5,tt0965394,10,1.0,10.0,tt1179689
Sanctuary,1,2008-12-19,1.520,0.4,tt0965394,11,1.0,11.0,tt1179690
Sanctuary,1,2009-01-02,1.850,0.6,tt0965394,12,1.0,12.0,tt1179691
Sanctuary,1,2009-01-09,1.990,0.7,tt0965394,13,1.0,13.0,tt1179692
Sanctuary,2,2009-10-09,1.850,0.7,tt0965394,1,2.0,1.0,tt1413448
Sanctuary,2,2009-10-16,1.766,0.6,tt0965394,2,2.0,2.0,tt1428553
Sanctuary,2,2009-10-23,1.694,0.5,tt0965394,3,2.0,3.0,tt1428744
Sanctuary,2,2009-10-30,1.606,0.5,tt0965394,4,2.0,4.0,tt1428551
Sanctuary,2,2009-11-06,1.420,0.5,tt0965394,5,2.0,5.0,tt1444936
Sanctuary,2,2009-11-13,1.661,0.6,tt0965394,6,2.0,6.0,tt1456776
Sanctuary,2,2009-11-20,1.439,0.5,tt0965394,7,2.0,7.0,tt1456777
Sanctuary,2,2009-12-04,1.328,0.4,tt0965394,8,2.0,8.0,tt1456778
Sanctuary,2,2009-12-11,1.363,0.4,tt0965394,9,2.0,9.0,tt1457402
Sanctuary,2,2009-12-18,1.376,0.4,tt0965394,10,2.0,10.0,tt1456772
Sanctuary,2,2010-01-08,1.404,0.4,tt0965394,11,2.0,11.0,tt1456773
Sanctuary,2,2010-01-15,1.493,0.4,tt0965394,12,2.0,12.0,tt1456774
Sanctuary,2,2010-01-15,1.493,0.4,tt0965394,13,2.0,13.0,tt1456775
Sanctuary,3,2010-10-15,1.787,0.6,tt0965394,1,3.0,1.0,tt1720544
Sanctuary,3,2010-10-22,1.380,0.4,tt0965394,2,3.0,2.0,tt1721658
Sanctuary,3,2010-10-29,1.479,0.4,tt0965394,3,3.0,3.0,tt1721659
Sanctuary,3,2010-11-05,1.257,0.4,tt0965394,4,3.0,4.0,tt1721660
Sanctuary,3,2010-11-12,1.574,0.5,tt0965394,5,3.0,5.0,tt1721661
Sanctuary,3,2010-11-19,1.259,0.4,tt0965394,6,3.0,6.0,tt1721662
Sanctuary,3,2010-11-26,1.483,0.4,tt0965394,7,3.0,7.0,tt1721663
Sanctuary,3,2010-12-03,1.472,0.4,tt0965394,8,3.0,8.0,tt1721664
Sanctuary,3,2010-12-10,1.410,0.4,tt0965394,9,3.0,9.0,tt1721665
Sanctuary,3,2010-12-17,1.474,0.4,tt0965394,10,3.0,10.0,tt1721656
Sanctuary,3,2011-04-15,1.217,0.4,tt0965394,11,3.0,11.0,tt1721657
Sanctuary,3,2011-04-22,1.424,0.4,tt0965394,12,3.0,12.0,tt1751625
Sanctuary,3,2011-04-25,0.868,0.2,tt0965394,13,3.0,13.0,tt1751626
Sanctuary,3,,0.838,0.2,tt0965394,14,3.0,14.0,tt1751627
Sanctuary,3,,0.756,0.2,tt0965394,15,3.0,15.0,tt1751628
Sanctuary,3,,0.815,0.3,tt0965394,16,3.0,16.0,tt1751629
Sanctuary,3,,0.656,0.2,tt0965394,17,3.0,17.0,tt1751630
Sanctuary,3,2011-06-06,0.915,0.3,tt0965394,18,3.0,18.0,tt1751631
Sanctuary,3,2011-06-13,1.201,0.4,tt0965394,19,3.0,19.0,tt1751632
Sanctuary,3,2011-06-20,1.283,0.4,tt0965394,20,3.0,20.0,tt1751633
Sanctuary,4,2011-10-07,1.380,0.5,tt0965394,1,4.0,1.0,tt1975629
Sanctuary,4,2011-10-14,1.323,0.4,tt0965394,2,4.0,2.0,tt2087452
Sanctuary,4,2011-10-21,1.466,0.5,tt0965394,3,4.0,3.0,tt2005937
Sanctuary,4,2011-10-28,1.201,0.3,tt0965394,4,4.0,4.0,tt2089350
Sanctuary,4,2011-11-04,1.258,0.4,tt0965394,5,4.0,5.0,tt1950825
Sanctuary,4,2011-11-11,1.319,0.4,tt0965394,6,4.0,6.0,tt1988442
Sanctuary,4,2011-11-18,1.203,0.4,tt0965394,7,4.0,7.0,tt1995908
Sanctuary,4,2011-11-25,1.108,0.4,tt0965394,8,4.0,8.0,tt2089351
Sanctuary,4,2011-11-29,0.955,0.4,tt0965394,9,4.0,9.0,tt2089352
Sanctuary,4,2011-12-09,1.505,0.4,tt0965394,10,4.0,10.0,tt2005936
Sanctuary,4,2011-12-16,1.281,0.3,tt0965394,11,4.0,11.0,tt2141303
Sanctuary,4,2011-12-23,1.115,0.4,tt0965394,12,4.0,12.0,tt2141299
Sanctuary,4,2011-12-30,1.288,0.4,tt0965394,13,4.0,13.0,tt2141301
Blunt Talk,1,2015-08-22,0.446,0.13,tt4197508,1,1.0,1.0,tt4278516
Blunt Talk,1,2015-08-29,0.341,0.15,tt4197508,2,1.0,2.0,tt4278528
Blunt Talk,1,,0.204,0.07,tt4197508,3,1.0,3.0,tt4278536
Blunt Talk,1,,0.221,0.10,tt4197508,4,1.0,4.0,tt4278538
Blunt Talk,1,,0.169,0.05,tt4197508,5,1.0,5.0,tt4278542
Blunt Talk,1,,0.179,0.03,tt4197508,6,1.0,6.0,tt4278546
Blunt Talk,1,2015-10-03,0.160,0.06,tt4197508,7,1.0,7.0,tt4278550
Blunt Talk,1,2015-10-10,0.183,0.07,tt4197508,8,1.0,8.0,tt4278548
Blunt Talk,1,2015-10-17,0.136,0.05,tt4197508,9,1.0,9.0,tt4278554
Blunt Talk,1,2015-10-24,0.161,0.04,tt4197508,10,1.0,10.0,tt4278518
Blunt Talk,2,2016-10-02,0.160,0.06,tt4197508,1,2.0,1.0,tt4278520
Blunt Talk,2,2016-10-09,0.135,0.05,tt4197508,2,2.0,2.0,tt4387122
Blunt Talk,2,2016-10-16,0.095,0.03,tt4197508,3,2.0,3.0,tt4387120
Blunt Talk,2,2016-10-23,0.112,0.04,tt4197508,4,2.0,4.0,tt4387124
Blunt Talk,2,2016-10-30,0.105,0.03,tt4197508,5,2.0,5.0,tt4387126
Blunt Talk,2,2016-11-06,0.119,0.05,tt4197508,6,2.0,6.0,tt4387130
Blunt Talk,2,2016-11-13,0.155,0.07,tt4197508,7,2.0,7.0,tt4387132
Blunt Talk,2,2016-11-20,0.107,0.04,tt4197508,8,2.0,8.0,tt4387136
Blunt Talk,2,2016-12-04,0.098,0.02,tt4197508,9,2.0,9.0,tt4387140
Blunt Talk,2,2016-12-11,0.077,0.02,tt4197508,10,2.0,10.0,tt4278522
The Bastard Executioner,1,,2.116,0.83,tt4218618,1,1.0,1.0,tt4722864
The Bastard Executioner,1,,1.092,0.39,tt4218618,2,1.0,2.0,tt4722872
The Bastard Executioner,1,,1.261,0.41,tt4218618,3,1.0,3.0,tt4724270
The Bastard Executioner,1,2015-10-06,1.120,0.40,tt4218618,4,1.0,4.0,tt4724274
The Bastard Executioner,1,2015-10-13,0.942,0.32,tt4218618,5,1.0,5.0,tt4724272
The Bastard Executioner,1,2015-10-20,0.833,0.30,tt4218618,6,1.0,6.0,tt4724284
The Bastard Executioner,1,2015-11-03,1.078,0.35,tt4218618,7,1.0,7.0,tt4741400
The Bastard Executioner,1,2015-11-10,0.816,0.26,tt4218618,8,1.0,8.0,tt4741398
The Bastard Executioner,1,2015-11-17,0.867,0.31,tt4218618,9,1.0,9.0,tt4741404
Cedar Cove,1,2013-07-20,2.624,0.2,tt2871832,1,1.0,1.0,tt2181432
Cedar Cove,1,2013-07-27,2.413,0.2,tt2871832,2,1.0,2.0,tt3087876
Cedar Cove,1,2013-08-03,1.993,0.2,tt2871832,3,1.0,3.0,tt2980372
Cedar Cove,1,2013-08-10,2.074,0.2,tt2871832,4,1.0,4.0,tt2994412
Cedar Cove,1,2013-08-17,1.961,0.1,tt2871832,5,1.0,5.0,tt2980382
Cedar Cove,1,2013-08-24,2.100,0.19,tt2871832,6,1.0,6.0,tt2994426
Cedar Cove,1,2013-08-31,1.58,0.1,tt2871832,7,1.0,7.0,tt2941166
Cedar Cove,1,,1.830,0.2,tt2871832,8,1.0,8.0,tt3005490
Cedar Cove,1,,2.234,0.14,tt2871832,9,1.0,9.0,tt3025202
Cedar Cove,1,,1.925,0.19,tt2871832,10,1.0,10.0,tt2980378
Cedar Cove,1,,1.886,0.12,tt2871832,11,1.0,11.0,tt3113442
Cedar Cove,1,2013-10-05,2.219,0.20,tt2871832,12,1.0,12.0,tt3239796
Cedar Cove,1,2013-10-12,2.364,0.29,tt2871832,13,1.0,13.0,tt3239800
Cedar Cove,2,2014-07-19,1.692,0.25,tt2871832,1,2.0,1.0,tt3649974
Cedar Cove,2,2014-07-26,1.859,0.14,tt2871832,2,2.0,2.0,tt3649982
Cedar Cove,2,2014-08-02,2.097,0.17,tt2871832,3,2.0,3.0,tt3677410
Cedar Cove,2,2014-08-09,1.875,0.18,tt2871832,4,2.0,4.0,tt3677416
Cedar Cove,2,2014-08-16,1.726,0.14,tt2871832,5,2.0,5.0,tt3725262
Cedar Cove,2,2014-08-23,1.990,0.14,tt2871832,6,2.0,6.0,tt3725264
Cedar Cove,2,2014-08-30,1.759,0.17,tt2871832,7,2.0,7.0,tt3767952
Cedar Cove,2,,1.965,0.17,tt2871832,8,2.0,8.0,tt3768000
Cedar Cove,2,,1.764,0.12,tt2871832,9,2.0,9.0,tt3778810
Cedar Cove,2,,1.719,0.16,tt2871832,10,2.0,10.0,tt3778850
Cedar Cove,2,,1.933,0.15,tt2871832,11,2.0,11.0,tt3819798
Cedar Cove,2,2014-10-04,2.052,0.16,tt2871832,12,2.0,12.0,tt3824440
Cedar Cove,3,2015-07-18,1.455,0.10,tt2871832,1,3.0,1.0,tt4599840
Cedar Cove,3,2015-07-25,1.567,0.13,tt2871832,2,3.0,2.0,tt4599848
Cedar Cove,3,2015-08-01,1.621,0.15,tt2871832,3,3.0,3.0,tt4618692
Cedar Cove,3,2015-08-08,1.591,0.16,tt2871832,4,3.0,4.0,tt4619944
Cedar Cove,3,2015-08-15,1.651,0.18,tt2871832,5,3.0,5.0,tt4870630
Cedar Cove,3,2015-08-22,1.661,0.11,tt2871832,6,3.0,6.0,tt4870632
Cedar Cove,3,2015-08-29,1.613,0.13,tt2871832,7,3.0,7.0,tt4870636
Cedar Cove,3,,1.582,0.11,tt2871832,8,3.0,8.0,tt4870640
Cedar Cove,3,,1.753,0.14,tt2871832,9,3.0,9.0,tt4870644
Cedar Cove,3,,1.687,0.14,tt2871832,10,3.0,10.0,tt4870306
Cedar Cove,3,,2.047,0.16,tt2871832,11,3.0,11.0,tt4870650
Lucky Louie,1,2006-06-11,1.521,0.7,tt0175863,1,,,
Lucky Louie,1,2006-06-18,1.345,0.8,tt0175863,2,,,
Lucky Louie,1,2006-06-25,1.288,0.7,tt0175863,3,,,
Lucky Louie,1,2006-07-02,1.147,0.6,tt0175863,4,,,
Lucky Louie,1,2006-07-09,1.255,0.7,tt0175863,5,,,
Lucky Louie,1,2006-07-16,1.492,0.8,tt0175863,6,,,
Lucky Louie,1,2006-07-23,1.559,0.9,tt0175863,7,,,
Lucky Louie,1,2006-07-30,1.420,0.8,tt0175863,8,,,
Lucky Louie,1,2006-08-06,1.076,0.6,tt0175863,9,,,
Lucky Louie,1,2006-08-13,1.531,0.8,tt0175863,10,,,
Lucky Louie,1,2006-08-20,1.283,0.7,tt0175863,11,,,
Lucky Louie,1,2006-08-27,1.294,0.7,tt0175863,12,,,
American Horror Story,1,2011-10-05,3.184,1.6,tt1844624,1,1.0,1.0,tt2030547
American Horror Story,1,2011-10-12,2.462,1.4,tt1844624,2,1.0,2.0,tt2065065
American Horror Story,1,2011-10-19,2.586,1.5,tt1844624,3,1.0,3.0,tt2063035
American Horror Story,1,2011-10-26,2.961,1.7,tt1844624,4,1.0,4.0,tt2040655
American Horror Story,1,2011-11-02,2.745,1.6,tt1844624,5,1.0,5.0,tt2074512
American Horror Story,1,2011-11-09,2.831,1.6,tt1844624,6,1.0,6.0,tt2074513
American Horror Story,1,2011-11-16,3.061,1.8,tt1844624,7,1.0,7.0,tt2074514
American Horror Story,1,2011-11-23,2.812,1.6,tt1844624,8,1.0,8.0,tt2074515
American Horror Story,1,2011-11-30,2.851,1.7,tt1844624,9,1.0,9.0,tt2074516
American Horror Story,1,2011-12-07,2.543,1.6,tt1844624,10,1.0,10.0,tt2074508
American Horror Story,1,2011-12-14,2.589,1.4,tt1844624,11,1.0,11.0,tt2074509
American Horror Story,1,2011-12-21,3.222,1.7,tt1844624,12,1.0,12.0,tt2074510
American Horror Story,2,2012-10-17,3.848,2.2,tt1844624,1,2.0,1.0,tt2106795
American Horror Story,2,2012-10-24,3.061,1.7,tt1844624,2,2.0,2.0,tt2378292
American Horror Story,2,2012-10-31,2.469,1.5,tt1844624,3,2.0,3.0,tt2378294
American Horror Story,2,2012-11-07,2.648,1.5,tt1844624,4,2.0,4.0,tt2378296
American Horror Story,2,2012-11-14,2.779,1.6,tt1844624,5,2.0,5.0,tt2378304
American Horror Story,2,2012-11-21,1.893,0.9,tt1844624,6,2.0,6.0,tt2383792
American Horror Story,2,2012-11-28,2.273,1.3,tt1844624,7,2.0,7.0,tt2436548
American Horror Story,2,2012-12-05,2.363,1.4,tt1844624,8,2.0,8.0,tt2471092
American Horror Story,2,2012-12-12,2.216,1.3,tt1844624,9,2.0,9.0,tt2471094
American Horror Story,2,2013-01-02,2.210,1.2,tt1844624,10,2.0,10.0,tt2471102
American Horror Story,2,2013-01-09,2.506,1.5,tt1844624,11,2.0,11.0,tt2471106
American Horror Story,2,2013-01-16,2.303,1.3,tt1844624,12,2.0,12.0,tt2471112
American Horror Story,2,2013-01-23,2.288,1.3,tt1844624,13,2.0,13.0,tt2471114
American Horror Story,3,2013-10-09,5.538,3.05,tt1844624,1,3.0,1.0,tt2516452
American Horror Story,3,2013-10-16,4.513,2.47,tt1844624,2,3.0,2.0,tt3175800
American Horror Story,3,2013-10-23,3.779,2.14,tt1844624,3,3.0,3.0,tt3175804
American Horror Story,3,2013-10-30,3.714,2.01,tt1844624,4,3.0,4.0,tt3213080
American Horror Story,3,2013-11-06,3.799,2.17,tt1844624,5,3.0,5.0,tt3213082
American Horror Story,3,2013-11-13,4.161,2.29,tt1844624,6,3.0,6.0,tt3223256
American Horror Story,3,2013-11-20,3.995,2.22,tt1844624,7,3.0,7.0,tt3223258
American Horror Story,3,2013-12-04,4.066,2.17,tt1844624,8,3.0,8.0,tt3223262
American Horror Story,3,2013-12-11,3.942,2.11,tt1844624,9,3.0,9.0,tt3223260
American Horror Story,3,2014-01-08,3.486,1.79,tt1844624,10,3.0,10.0,tt3223264
American Horror Story,3,2014-01-15,3.462,1.72,tt1844624,11,3.0,11.0,tt3223266
American Horror Story,3,2014-01-22,3.352,1.75,tt1844624,12,3.0,12.0,tt3223270
American Horror Story,3,2014-01-29,4.242,2.23,tt1844624,13,3.0,13.0,tt3223272
American Horror Story,4,2014-10-08,6.127,3.11,tt1844624,1,4.0,1.0,tt3317604
American Horror Story,4,2014-10-15,4.527,2.26,tt1844624,2,4.0,2.0,tt3687726
American Horror Story,4,2014-10-22,4.439,2.21,tt1844624,3,4.0,3.0,tt3687728
American Horror Story,4,2014-10-29,4.511,2.30,tt1844624,4,4.0,4.0,tt3687724
American Horror Story,4,2014-11-05,4.220,2.11,tt1844624,5,4.0,5.0,tt3687734
American Horror Story,4,2014-11-12,3.647,1.77,tt1844624,6,4.0,6.0,tt3687742
American Horror Story,4,2014-11-19,3.912,1.99,tt1844624,7,4.0,7.0,tt3687732
American Horror Story,4,2014-12-03,3.303,1.61,tt1844624,8,4.0,8.0,tt3687730
American Horror Story,4,2014-12-10,3.071,1.51,tt1844624,9,4.0,9.0,tt3687740
American Horror Story,4,2014-12-17,2.993,1.50,tt1844624,10,4.0,10.0,tt3687744
American Horror Story,4,2015-01-07,3.111,1.46,tt1844624,11,4.0,11.0,tt3781960
American Horror Story,4,2015-01-14,2.938,1.39,tt1844624,12,4.0,12.0,tt3781962
American Horror Story,4,2015-01-21,3.271,1.55,tt1844624,13,4.0,13.0,tt3781964
American Horror Story,5,2015-10-07,5.807,2.99,tt1844624,1,5.0,1.0,tt4217832
American Horror Story,5,2015-10-14,4.061,2.15,tt1844624,2,5.0,2.0,tt4480742
American Horror Story,5,2015-10-21,3.202,1.67,tt1844624,3,5.0,3.0,tt4480746
American Horror Story,5,2015-10-28,3.045,1.60,tt1844624,4,5.0,4.0,tt4480760
American Horror Story,5,2015-11-04,2.867,1.48,tt1844624,5,5.0,5.0,tt4480766
American Horror Story,5,2015-11-11,2.637,1.40,tt1844624,6,5.0,6.0,tt4480768
American Horror Story,5,2015-11-18,2.637,1.41,tt1844624,7,5.0,7.0,tt4480776
American Horror Story,5,2015-12-02,2.310,1.20,tt1844624,8,5.0,8.0,tt4480780
